"lambda[40,1]","lambda[40,2]","lambda[40,3]","lambda[40,4]","lambda[40,5]","lambda[40,6]","lambda[40,7]","lambda[40,8]","lambda[40,9]","lambda[40,10]","lambda[40,11]","lambda[40,12]","lambda[40,13]","lambda[40,14]","lambda[40,15]","lambda[40,16]","lambda[40,17]","lambda[40,18]","lambda[40,19]","lambda[40,20]","lambda[40,21]","lambda[40,22]","lambda[40,23]","lambda[40,24]","lambda[40,25]","lambda[40,26]","lambda[40,27]","lambda[40,28]","lambda[40,29]","lambda[40,30]","lambda[40,31]","lambda[40,32]","lambda[40,33]","lambda[40,34]","lambda[40,35]","lambda[40,36]","lambda[40,37]","lambda[40,38]","lambda[40,39]","lambda[40,40]","Beta 0","Beta 1","Beta 2","Beta 3","Beta 4","Beta 5","Beta 6","Beta 7","Beta 8","Beta 9","Beta 10","Beta 11","Beta 12","Beta 13","Beta 14","Beta 15","Beta 16","Beta 17","Beta 18","Beta 19","Beta 20","Beta 21","Beta 22","Beta 23","Beta 24","Beta 25","Beta 26","Beta 27","Beta 28","Beta 29","Beta 30","Beta 31","Beta 32","Beta 33","Beta 34","Beta 35","Beta 36","Beta 37","Beta 38","Beta 39","alpha[40]","tau2.alpha"
44.6716161971017,37.1513698085063,20.2689415897705,14.9461716766376,11.4691796633263,7.94146256524763,6.43368355072396,5.81140767521167,5.10822360136242,3.70451986253575,3.16050831179479,3.1374339122709,2.10034137260651,1.70152766965004,1.99266357050103,1.67796327080164,1.47240099526974,1.18330538691476,1.92197345283254,1.52553451625958,0.66182894950362,1.25787693474045,0.473418048714862,1.10837780571867,0.0406549008296533,0.395187685737814,0.129458786370548,0.000804671445763662,0.0105016072939445,0.0133877223621305,0.0000713800735913171,0.0000000770292851079412,0.00000217262424571381,0.00000000172905299294103,0.000000065390877827976,0.000000000104178692694618,0.00000000000195212788394429,0.0000000000106500449663598,2.86394523372973e-15,4.04506044688888e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.20110026675147,177.184633273603
40.136693599486,33.3798790763688,18.2113021070251,13.4288831284649,10.3048644569581,7.13527015245561,5.78055614222918,5.22145176508759,4.58965273655912,3.32844860592831,2.83966340437368,2.81893144563737,1.88712129318708,1.52879390856295,1.7903746043835,1.50762169369924,1.32292745670917,1.06317992927913,1.72686072611115,1.3706670290233,0.594642146912516,1.13018120707291,0.42535813080718,0.995858761507875,0.0365277425987366,0.355069469319485,0.116316535748109,0.000722983720230095,0.00943551700478937,0.0120286427084471,0.0000641337920303258,0.0000000692095132829663,0.00000195206623535343,0.00000000155352494722256,0.0000000587526006671138,0.0000000000936027980234611,0.00000000000175395397379798,0.00000000000956888574949897,2.57320648137589e-15,3.63441857648106e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.09405291948841,137.038590235266
38.0861135267684,31.6745040510428,17.2808883173007,12.7428026950124,9.77838985697345,6.77072984093703,5.48522804787334,4.9546882631662,4.35516779028535,3.1583984654636,2.69458525597561,2.67491249114992,1.79070843573486,1.45068796502226,1.69890452657681,1.4305974367152,1.25533921171199,1.00886216213946,1.63863556664342,1.30063977356242,0.564261933010879,1.07244035066581,0.403626622090857,0.944980426785867,0.0346615435086529,0.336929002008389,0.110373934379079,0.000686046546869555,0.00895345728809021,0.0114141004323465,0.0000608572023531212,0.0000000656736054626381,0.00000185233534663638,0.00000000147415549713698,0.000000055750935573558,0.0000000000888206394756533,0.00000000000166434462273823,0.00000000000908001223560579,2.44174159325255e-15,3.44873645768933e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.04161169255751,104.741108021448
38.6511897345062,32.1444524646177,17.5372814730323,12.9318651630899,9.92346991231375,6.87118583362962,5.56661130221067,5.02820000261699,4.41978456188812,3.20525900496535,2.73456428971983,2.71459964393508,1.81727682610943,1.47221153826135,1.72411084032977,1.45182293072026,1.27396443375467,1.02383045246689,1.66294768164073,1.31993711116977,0.572633776807766,1.08835193812546,0.409615151237913,0.95900091631624,0.0351758100416884,0.341927951628123,0.112011530828195,0.000696225285132366,0.00908629798045807,0.0115834492051615,0.0000617601287463607,0.0000000666479918855851,0.00000187981808341918,0.00000000149602725355426,0.0000000565781012865837,0.0000000000901384539092126,0.00000000000168903817796604,0.00000000000921473059894584,2.47796923508901e-15,3.49990468512292e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.05633950804855,113.948171575963
38.4857068128787,32.0068277771372,17.4621965766683,12.8764981008085,9.88098312717071,6.84176723320347,5.5427781651667,5.00667204364144,4.40086149982226,3.19153586659993,2.72285640462885,2.70297723636591,1.80949625633508,1.46590834634724,1.71672915554782,1.44560703149667,1.26851002580512,1.01944697926233,1.65582786352486,1.31428587375582,0.57018207710435,1.08369221976447,0.407861406723569,0.954895007169184,0.0350252067651451,0.340464006098626,0.111531959681621,0.000693244435252037,0.00904739550043318,0.0115338553108943,0.0000614957061861434,0.0000000663626422108766,0.00000187176974672607,0.00000000148962209597817,0.000000056335865289054,0.0000000000897525311263345,0.00000000000168180665483958,0.00000000000917527824179981,2.46735994746962e-15,3.48492003764659e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.05204887197407,142.171904557601
41.442485556818,34.4658473942771,18.8037816984232,13.8657733157853,10.6401190064126,7.36740632369684,5.96861856198777,5.39132449522536,4.73897075687612,3.4367350896976,2.93204793589394,2.91064149148007,1.94851618116024,1.57853110939319,1.84862197229936,1.55667008572615,1.36596707652296,1.09776902161202,1.78304175761538,1.41525978996517,0.613988008848161,1.16695009354996,0.439196570807651,1.02825765251748,0.0377161223138392,0.366621164682289,0.120100733778973,0.00074650499820528,0.0097424885341602,0.0124199780053464,0.0000662202964808934,0.0000000714611493224858,0.00000201557401742785,0.0000000016040667382789,0.000000060664035480081,0.0000000000966480359312584,0.00000000000181101644674033,0.00000000000988019624699556,2.65692220448613e-15,3.75265937115398e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.12606852703028,81.1185862696511
40.4713710481674,33.6582152262781,18.3631559738923,13.5408590771796,10.390790960518,7.19476718113728,5.82875696816033,5.26499053219656,4.62792328478944,3.35620267801543,2.86334176993047,2.84243693898089,1.90285694261696,1.54154166626275,1.80530353726368,1.52019290813605,1.33395860916084,1.07204519231676,1.74126005226916,1.38209625507871,0.599600535328687,1.13960515630762,0.428904954454762,1.00416267096475,0.036832327022681,0.358030195115244,0.117286434310559,0.000729012277274162,0.0095141945059723,0.0121289428351326,0.0000646685678667501,0.0000000697866127212299,0.00000196834342434723,0.00000000156647892322734,0.0000000592425057572261,0.0000000000943832994256077,0.00000000000176857921540141,0.00000000000964867533808149,2.59466301162003e-15,3.66472396109382e-18,-1.40176195122481,-1.58609962389853,-2.19201052325171,-2.49664507484892,-2.76143685836611,-3.12900280628332,-3.33955302305407,-3.44127744034376,-3.57024855480113,-3.89154660815939,-4.05036739392603,-4.05769502633346,-4.45900037684923,-4.66957379000889,-4.51162804533906,-4.68351954762204,-4.81420586827832,-5.03278856890289,-4.54774776856071,-4.77875541563844,-5.61384840761923,-4.97167493937898,-5.94887672366258,-5.09820275665632,-8.40373615539167,-6.12949473991568,-7.24549296721181,-12.3261767725183,-9.75732722467125,-9.51451750041474,-14.7485920756748,-21.5801804280727,-18.2406750579916,-25.3767922479921,-21.743983337716,-28.1860137589672,-32.1632013825194,-30.4665572683401,-38.6876765350477,-45.2501354466389,5.10235678767482,125.754455621932
38.858642857484,34.4878194251682,18.669771734218,14.3117804440743,10.3659172955973,7.43591648534734,6.87302487769773,5.07493304518424,4.82332862118281,3.76402058350491,2.77596412495298,2.76718047529047,1.88397274392297,1.42836463259151,1.76950414097795,1.69694432737396,1.25153066406605,1.08948180836002,1.70511371739403,1.45165553163508,0.650398552875299,1.10565965500378,0.441363668405846,0.959996781593585,0.0386620204439436,0.374223054932694,0.118038910714159,0.000757244289657386,0.0099150992318324,0.0128242222515172,0.0000615143017168482,0.0000000669181701982595,0.00000218725761894217,0.00000000175541218245025,0.0000000548644322361889,0.0000000000989548843985002,0.00000000000178244689882676,0.00000000000958380711478293,2.38758355626531e-15,3.66559047899776e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.11317245125166,204.598479656584
41.6087148828189,36.9285631167016,19.9910535184008,15.3246420403048,11.0995254989539,7.96216507267137,7.35943696148842,5.43409204744776,5.16468128135574,4.0304047634014,2.97242238293602,2.96301710401832,2.01730371892787,1.52945168373929,1.89473403782909,1.8170390805638,1.34010296651932,1.16658572200597,1.82578662795907,1.55439090720169,0.696428026218992,1.18390849395369,0.472599496222419,1.02793688704592,0.0413981772689712,0.400707262278281,0.126392663763295,0.000810835361918168,0.0106168025086526,0.0137318075984868,0.0000658677414633144,0.0000000716540480960997,0.0000023420524225619,0.00000000187964477476165,0.0000000587472528697346,0.000000000105958038377722,0.000000000001908592769929,0.0000000000102620644574089,2.55655566294223e-15,3.92500864420742e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.1815515695083,258.021064458177
40.8562020043397,36.260692950384,19.6295060572661,15.0474887918594,10.8987854398943,7.8181656298951,7.22633813573828,5.33581397613357,5.0712756285158,3.95751302669468,2.9186647475527,2.90942956746,1.98081984691759,1.50179084171937,1.86046689526593,1.78417708728487,1.31586658374148,1.14548747895444,1.79276643123433,1.5262790277756,0.683832802835151,1.16249696054897,0.464052315463011,1.00934617238568,0.0406494720607426,0.393460285864476,0.12410679390418,0.000796171028883895,0.0104247927184312,0.0134834614985949,0.0000646764928542894,0.0000000703581514518671,0.00000229969531984881,0.00000000184565052850921,0.0000000576847815945643,0.000000000104041738182386,0.00000000000187407498577756,0.0000000000100764702691305,2.51031916978615e-15,3.85402304512737e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.16330056543968,301.072766276696
38.9961306637368,34.6098425913554,18.7358282346571,14.3624177065243,10.402593492293,7.4622258922095,6.89734268818383,5.09288893247091,4.84039429363552,3.77733826252459,2.7857859094959,2.77697118194095,1.89063852688795,1.43341840455633,1.77576491656372,1.70294837527031,1.25595877047449,1.09333656119669,1.71114666983851,1.45679171035371,0.652699762172617,1.10957164752977,0.442925280393978,0.963393396652816,0.0387988125701029,0.375547113188166,0.11845655038691,0.000759923535470583,0.00995018036544694,0.0128695963061574,0.0000617319487002293,0.0000000671549368926792,0.00000219499647006059,0.00000000176162309853704,0.0000000550585509669207,0.0000000000993050018749091,0.00000000000178875346786419,0.00000000000961771608634925,2.39603119110939e-15,3.67855989729236e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.11670435926339,167.21720385432
38.9957056796828,34.6094654095437,18.7356240495725,14.3622611833412,10.4024801237028,7.46214456806382,6.89726752019647,5.09283342961594,4.84034154249446,3.77729709668324,2.78575554969945,2.77694091820835,1.8906179225046,1.43340278300737,1.77574556408541,1.70292981635455,1.25594508289983,1.09332464589647,1.71112802157684,1.45677583407993,0.652692648979944,1.10955955529783,0.442920453346319,0.963382897487276,0.0387983897364429,0.375543020435067,0.118455259434599,0.00075991525374162,0.00995007192730405,0.0128694560519035,0.000061731275938769,0.0000000671542050309066,0.00000219497254875142,0.00000000176160390017779,0.0000000550579509328714,0.0000000000993039196382476,0.00000000000178873397383524,0.00000000000961761127143806,2.39600507890206e-15,3.67851980794833e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.11669346109574,167.491368865552
37.8573400446818,33.5991432373639,18.1886922734553,13.9429969518814,10.09881012504,7.24430907075369,6.69592195704921,4.94416304501819,4.69904192045648,3.66702994974728,2.70443355975163,2.69587624565997,1.8354268589148,1.39155877888308,1.72390786320458,1.65321775837359,1.2192814375855,1.0614082288681,1.66117664095943,1.41424952205372,0.633639195045306,1.07716920754741,0.429990685456743,0.935259749957763,0.0376657841636104,0.364580139741502,0.114997304404034,0.000737731749294276,0.00965960866345465,0.0124937699024854,0.000059929211790714,0.0000000651938343203227,0.00000213089674153834,0.0000000017101790238358,0.0000000534506950008878,0.0000000000964050319898062,0.0000000000017365171142995,0.0000000000093368532245871,2.32606071462989e-15,3.57113617521103e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.08706681745088,223.644016830689
38.4062795814104,34.0863380086137,18.4524322060154,14.1451733931829,10.2452450342282,7.3493531034439,6.79301425916909,5.01585446782389,4.76717903447027,3.72020266920956,2.74364842544613,2.73496702846783,1.86204094137391,1.41173667913991,1.74890489634725,1.67718976985992,1.23696127950519,1.0767988754573,1.68526405794742,1.43475644294511,0.642827099049408,1.09278839170222,0.436225642466232,0.948821216591623,0.0382119460990472,0.369866629832298,0.116664789941319,0.000748429017623471,0.00979967505740725,0.0126749322412596,0.0000607981981938283,0.0000000661391588773866,0.00000216179520056203,0.00000000173497698586798,0.0000000542257415233582,0.0000000000978029255960745,0.00000000000176169698428296,0.00000000000947223959556716,2.35978909305226e-15,3.62291841440959e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.10146290879597,126.972014988374
41.7988514602497,37.0973131158358,20.0824053062638,15.3946700379515,11.1502462625108,7.99854924892197,7.39306689117062,5.45892385651122,5.18828198195713,4.0488222360278,2.98600526383398,2.97655700623865,2.02652205758207,1.53644071739032,1.90339227796241,1.82534228321761,1.34622674592891,1.17191659120216,1.8341298036985,1.56149390396372,0.699610447058115,1.18931852186889,0.474759102712559,1.03263418188111,0.0415873517666688,0.402538347607782,0.126970231913814,0.000814540582351177,0.0106653174050617,0.0137945569265078,0.000066168732901291,0.0000000719814808347082,0.00000235275474377138,0.00000000188823406249297,0.0000000590157062844958,0.000000000106442227779514,0.0000000000019173143393888,0.0000000000103089583309352,2.56823818534487e-15,3.94294449519677e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.18611079393179,266.902924509371
42.4608839691972,37.6848801522325,20.4004811553873,15.6384990350075,11.3268498114282,8.12523453912042,7.51016222876459,5.54538520486469,5.27045675991505,4.11294964263248,3.03329920822445,3.02370130408472,2.05861919507146,1.56077568515732,1.93353922031295,1.85425302811201,1.36754900333751,1.19047803138643,1.86317973003039,1.58622567746545,0.710691250557996,1.20815558311493,0.482278590663402,1.04898959295994,0.0422460344306351,0.408913964709792,0.128981254184975,0.000827441710648596,0.0108342403920272,0.0140130424784508,0.000067216748593736,0.0000000731215619300005,0.00000239001892858847,0.00000000191814092094006,0.0000000599504285252729,0.000000000108128116569589,0.00000000000194768178677557,0.0000000000104722371127686,2.60891531186915e-15,4.00539495365679e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.20182520673395,231.631347422121
42.4505700061321,37.6757263046045,20.3955257755299,15.6347003646463,11.3240984624294,8.12326087863344,7.50833797244677,5.54403820280447,5.269176539362,4.11195058640148,3.03256240453421,3.02296683177385,2.05811914607675,1.56039656486436,1.93306955387553,1.85380262069093,1.36721681878101,1.1901888582629,1.86272715426835,1.58584037524089,0.710518620065558,1.20786211602483,0.482161442759114,1.04873478809235,0.0422357726556074,0.408814637443504,0.128949923987217,0.000827240720880028,0.0108316087003431,0.0140096386396928,0.0000672004213061822,0.000000073103800333479,0.00000238943838092554,0.00000000191767499482729,0.0000000599358662635453,0.000000000108101851704227,0.00000000000194720868503737,0.0000000000104696933535084,2.6082815931697e-15,4.00442202300272e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.20158227217959,281.958726384949
38.8852153360959,34.5114030291403,18.682538575096,14.3215671852413,10.3730057602315,7.4410013446537,6.8777248181262,5.07840340698494,4.82662692980091,3.76659451169938,2.77786239627471,2.76907274014039,1.8852610499924,1.42934138282926,1.77071417065172,1.6981047388945,1.25238649096471,1.09022682233688,1.70627971534081,1.45264820875218,0.650843311116055,1.10641573178295,0.441665483543389,0.960653250581447,0.0386884584673997,0.37447895769697,0.118119628572521,0.0007577621115938,0.00992187941618518,0.0128329917644604,0.0000615563666822328,0.0000000669639304594416,0.00000218875331853495,0.00000000175661257570238,0.000000054901949860196,0.0000000000990225521386955,0.00000000000178366577907097,0.00000000000959036075358371,2.3892162435729e-15,3.66809709830922e-18,-1.45324193180609,-1.5725662496948,-2.18626672011353,-2.45208944585085,-2.77464920994572,-3.10685061258149,-3.18556813949154,-3.48885911947798,-3.53970817622582,-3.78768476102464,-4.09217433197844,-4.09534352839951,-4.47978974233432,-4.7566422749772,-4.54247309025438,-4.58434327203509,-4.88880511781152,-5.02747027322577,-4.5795406463215,-4.74046780016016,-5.54334239697915,-5.01273032154525,-5.93105854970853,-5.15399779828422,-8.36606999594794,-6.09607570703384,-7.24991340830941,-12.2989971002319,-9.72686896005873,-9.46959198417238,-14.8094133131972,-21.6329677555755,-18.1460344788747,-25.2737345970609,-21.8315730141878,-28.1495295340609,-32.1662064845972,-30.4841186517627,-38.7816670560134,-45.2607146898233,5.11385604170534,226.19250961368
