"estimate","lower","upper","onset_date","n.reported"
1270,1270,1270,2020-07-28,1270
1085,1080,1099,2020-07-29,1079
1125,1119,1142,2020-07-30,1117
1194,1185,1216,2020-07-31,1181
1710,1697,1746,2020-08-01,1688
1203,1191,1231,2020-08-02,1183
1311,1298,1341,2020-08-03,1285
1107,1095,1135,2020-08-04,1083
1169,1156,1200,2020-08-05,1139
1206,1191,1238,2020-08-06,1171
1269,1254,1304,2020-08-07,1228
1199,1184,1233,2020-08-08,1155
1095,1079,1126,2020-08-09,1047
1668,1646,1713,2020-08-10,1589
1074,1056,1106,2020-08-11,1015
1167,1148,1202,2020-08-12,1098
1133,1112,1166,2020-08-13,1057
1205,1182,1241,2020-08-14,1116
1217,1193,1252,2020-08-15,1117
1013,990,1045,2020-08-16,917
1120,1094,1156,2020-08-17,1003
1080,1054,1115,2020-08-18,954
1023,995,1057,2020-08-19,887
1337,1305,1381,2020-08-20,1143
1063,1031,1102,2020-08-21,882
1048,1015,1088,2020-08-22,842
1035,999,1076,2020-08-23,800
1147,1105,1193.025,2020-08-24,851
1162,1118,1214,2020-08-25,819
1115,1066,1169,2020-08-26,730
1081,1029,1137,2020-08-27,652
1173,1112,1240,2020-08-28,646
1113,1045,1188,2020-08-29,530
1148,1073,1233,2020-08-30,469
1130,1044.975,1226,2020-08-31,382
1113,1014,1226,2020-09-01,296
932,821,1052,2020-09-02,160
933,797,1090,2020-09-03,102
877,704,1087,2020-09-04,43
902,639,1260,2020-09-05,9
