"mean","lower","upper"
6.46752417680414,6.92553212953391,6.08542970888102
9.57211800185128,10.1610204701203,9.07279793687426
14.3578781573718,15.8550595322258,13.3629644578841
29.9432724875484,35.3045945506771,24.6036858528106
