"estimate","lower","upper","onset_date","n.reported"
15,15,15,2020-07-28,15
11,11,11,2020-07-29,11
5,5,5,2020-07-30,5
12,12,12,2020-07-31,12
12,12,12,2020-08-01,12
19,19,19,2020-08-02,19
13,13,13,2020-08-03,13
8,8,8,2020-08-04,8
11,11,11,2020-08-05,11
11,11,12,2020-08-06,11
14,14,15,2020-08-07,14
10,10,12,2020-08-08,10
7,7,9,2020-08-09,7
15,15,17,2020-08-10,15
11,11,13,2020-08-11,11
9,9,11,2020-08-12,9
16,16,18,2020-08-13,16
11,11,13,2020-08-14,11
12,12,14,2020-08-15,12
9,9,11,2020-08-16,9
12,12,14,2020-08-17,12
10,10,12,2020-08-18,10
7,7,9,2020-08-19,7
10,10,12,2020-08-20,10
9,9,12,2020-08-21,9
10,9,12,2020-08-22,9
11,11,14,2020-08-23,11
6,5,8,2020-08-24,5
9,8,11,2020-08-25,8
7,6,9,2020-08-26,6
7,6,10,2020-08-27,6
6,5,9,2020-08-28,5
6,5,9,2020-08-29,5
8,7,11,2020-08-30,7
12,10,15,2020-08-31,10
7,5,10,2020-09-01,5
6,4,10,2020-09-02,4
8,5,12,2020-09-03,5
4,1,9,2020-09-04,1
5,1,11,2020-09-05,NA
