"estimate","lower","upper","onset_date","n.reported"
90,90,90,2020-07-27,90
67,67,71,2020-07-28,67
58,57,62,2020-07-29,57
73,72,77,2020-07-30,72
62,61,66,2020-07-31,61
89,87,93,2020-08-01,87
61,59,65,2020-08-02,59
75,73,80,2020-08-03,73
64,62,69,2020-08-04,62
61,59,66,2020-08-05,59
57,54,62,2020-08-06,54
87,84,92,2020-08-07,84
61,58,67,2020-08-08,58
59,56,65,2020-08-09,56
86,82,91,2020-08-10,82
63,60,69,2020-08-11,59
80,76,86,2020-08-12,75
63,59,69,2020-08-13,58
60,55,66,2020-08-14,54
61,56,67,2020-08-15,54
67,62,74,2020-08-16,59
63,57,70,2020-08-17,54
66,61,74,2020-08-18,57
58,52,66,2020-08-19,48
70,63.9750000000002,78,2020-08-20,58
71,64,79,2020-08-21,57
60,53,69,2020-08-22,45
61,53,70,2020-08-23,44
64,56,74,2020-08-24,45
70,61,81,2020-08-25,48
61,51,73,2020-08-26,36
51,41,64,2020-08-27,23
63,51,76,2020-08-28,29
65,53,80,2020-08-29,26
73,59,90,2020-08-30,28
73,58,92,2020-08-31,22
71,55,92,2020-09-01,14
68,50,92,2020-09-02,6
74,55,101,2020-09-03,8
69,49,99,2020-09-04,NA
