"estimate","lower","upper","onset_date","n.reported"
14,14,14,2020-07-28,14
8,8,8,2020-07-29,8
5,5,5,2020-07-30,5
11,11,11,2020-07-31,11
10,10,11,2020-08-01,10
18,18,19,2020-08-02,18
13,13,14,2020-08-03,13
8,8,9,2020-08-04,8
10,10,11,2020-08-05,10
11,11,12,2020-08-06,11
14,14,16,2020-08-07,14
10,10,12,2020-08-08,10
7,7,9,2020-08-09,7
14,14,16,2020-08-10,14
10,10,12,2020-08-11,10
9,9,11,2020-08-12,9
15,15,17,2020-08-13,15
10,10,12,2020-08-14,10
11,11,13,2020-08-15,11
9,9,11,2020-08-16,9
12,12,14,2020-08-17,12
10,10,12,2020-08-18,10
6,6,8,2020-08-19,6
10,10,13,2020-08-20,10
10,9,12,2020-08-21,9
10,9,12,2020-08-22,9
12,11,14,2020-08-23,11
6,5,8,2020-08-24,5
9,8,11,2020-08-25,8
7,6,10,2020-08-26,6
7,6,10,2020-08-27,6
6,5,9,2020-08-28,5
6,5,9,2020-08-29,5
8,7,12,2020-08-30,7
12,10,15,2020-08-31,10
7,5,10,2020-09-01,5
6,4,10,2020-09-02,4
8,5,12,2020-09-03,5
5,1,9,2020-09-04,1
5,1,11,2020-09-05,NA
