"atraso","mean","lower","upper"
0,0.26643057032617,0.220865093921728,0.310405566217525
1,0.492922961544813,0.437024113429843,0.553192451109047
2,0.601530033571348,0.541642128257517,0.658088302846098
3,0.689647427133515,0.62819400686655,0.74541035225508
4,0.735960970281404,0.675740483848174,0.789677168665902
5,0.771231380275865,0.711224509649398,0.822536544636001
6,0.792721915858982,0.733586489794722,0.841071091090897
7,0.813458255698524,0.757579595066246,0.860173193637084
8,0.844327587466988,0.790322040651493,0.89124033246273
9,0.86239176624213,0.811279118024793,0.905849351639131
10,0.873644425538216,0.823015358611321,0.914530916896088
11,0.895807638513658,0.841185448896063,0.939416257298458
12,0.908097654864226,0.856591913186339,0.951152221341496
13,0.911968409627097,0.858593667419184,0.95627440327541
14,0.912839464067987,0.858601143620493,0.95824365064319
15,0.919521663767472,0.865467251758544,0.96280750939644
16,0.936444682525819,0.878568163137148,0.975770057810159
17,0.950145013010497,0.892902727567991,0.985953980570103
18,0.959196751550238,0.901972215705127,0.992223993947409
19,0.959197516957272,0.901972216202294,0.992228741879025
20,0.959464014150958,0.901977347686367,0.99229049941168
21,0.962301667599685,0.903700785728801,0.995858831003123
22,0.962509916427534,0.90371601813484,0.995969132002474
23,0.962511572236228,0.903716018162399,0.995976412534278
24,0.968618451073561,0.909662065339889,0.999473070887118
25,0.968735838506778,0.909722327785765,0.999684223022005
26,0.975014407505545,0.91562567746488,0.999856799273885
27,0.975030814242474,0.915629994584132,0.999963563776836
28,0.975030848119231,0.915629994585754,0.999964055218583
29,0.981677786957179,0.930749501751034,0.999999697605378
30,0.989112153384005,0.943887567242066,0.999999998228535
31,0.991501438496195,0.948664495275013,0.999999999860619
32,0.991501438515925,0.948664495285387,0.999999999867883
33,0.991501438814579,0.948664495287332,0.999999999918211
34,0.991501438835817,0.948664495287333,0.999999999961998
35,0.991501438835955,0.94866449528755,0.999999999962
36,0.999999999999864,0.999999999998724,1
37,0.999999999999864,0.999999999998724,1
38,1,1,1
39,1,1,1
