"atraso","mean","lower","upper"
0,0.251503134071972,0.216538066580242,0.291432653533751
1,0.206968045080796,0.174327773876097,0.243506263957248
2,0.114446192060712,0.0892940441789214,0.143161678575126
3,0.0921089890669305,0.0686465066896335,0.11963408186972
4,0.0510365024655706,0.034126459278736,0.0725224530890395
5,0.0398491735792509,0.0245051143398248,0.0620422819921679
6,0.0303385359589197,0.0183731196377882,0.0473781217856216
7,0.0200605921330926,0.0108154423868721,0.0360031726479459
8,0.0320742105401861,0.0203957459548579,0.0496562238094926
9,0.0150102954270359,0.00629541801380833,0.0327664557367444
10,0.0059181855910204,0.00142600358342089,0.0164143633224678
11,0.0271070600023541,0.0152770422160275,0.0476861123300106
12,0.0150275353391916,0.0055789034794303,0.0308623032804909
13,0.00558822713317937,0.000831687782787602,0.0174978185223765
14,0.00000231375731320869,0.000000172820010589866,0.000094614481552124
15,0.0126900708554277,0.00455614521720888,0.0309300961236627
16,0.00839410450894597,0.00260970412176361,0.0255271124137527
17,0.0118679557093586,0.00278684865158207,0.0284685695575559
18,0.0034278524103178,0.000168996649823177,0.0145703207022517
19,0.0000476088486454975,0.000000983092868283002,0.001425955850392
20,0.00484259640844097,0.00134982674991131,0.0191497315101743
21,0.00396988475296118,0.000674079180460867,0.0125126019726412
22,0.0000659031965676544,0.00000118373914816933,0.00627028625077302
23,0.000000764074907800583,0.00000000713488867733914,0.0000170588585806491
24,0.00133896373040429,0.000151281259021854,0.0151166819268628
25,0.00209305768675379,0.0000393135003911373,0.0138870383975327
26,0.000137540388081717,0.000000527179251069367,0.00776071872589614
27,0.00000000584228577402536,0.000000000756870064940824,0.0000000616542766500195
28,0.0000000353295535269935,0.00000000290149460133417,0.000000910719219827761
29,0.000583282193950056,0.000000844952645674998,0.0149364944729535
30,0.000720893460085395,0.0000000205766961845956,0.017913695372277
31,0.000216796130106606,0.000000104043036918067,0.0270114605387817
32,0.000000000325825757493477,0.00000000000373056382549532,0.0000000109695928403303
33,0.00000000000102074820126252,0.0000000000000179034027787331,0.0000000000477060707567582
34,6.60257791229574e-15,9.9824287674521e-17,0.000000000000708517758336735
35,8.05508629371948e-18,7.7542784131409e-21,2.81812208367452e-15
36,0.0000000074517083773995,0.00000000000135408215139295,0.000071192742661954
37,0.000000000000229647166745325,0.0000000000000309548823698879,0.00000000000880061428564659
38,1.68801935001814e-20,3.47414675540432e-22,1.06185867371494e-18
39,2.51569369725186e-17,3.69251959045227e-18,5.04555371878182e-16
