"atraso","mean","lower","upper"
0,0.00729580690624087,0.00480094403357222,0.0107268658222336
1,0.0463314610294588,0.038346685052825,0.0541112133247964
2,0.051994103797537,0.044378193391251,0.0609827741559726
3,0.0664589391266899,0.0576940207320664,0.0765410474787428
4,0.0847895372199595,0.0750685197556423,0.0961868323013602
5,0.0838869470997081,0.0732517741504072,0.0950149360679334
6,0.0690813543045615,0.0591085540868228,0.0795165458012341
7,0.0757525988773673,0.067024381623385,0.0856733758529377
8,0.0699203648965424,0.0598682175528474,0.0810716007214129
9,0.0554654038351304,0.0473654305806382,0.0650857150692232
10,0.0456445384739933,0.0382535116483378,0.0539164124699888
11,0.0513510771438975,0.0420394603047971,0.061040228517928
12,0.0348947982980409,0.0278896383658098,0.0434939548046022
13,0.0256752811885532,0.0202656591189577,0.0327783541285589
14,0.0296525951344728,0.0229255611731071,0.0377505651139958
15,0.0275870655315782,0.020940829085293,0.0356565791411865
16,0.0232608542870576,0.0164572299623939,0.0318128491419287
17,0.0163447117442939,0.0113492176977618,0.0229807874660649
18,0.0142998403317381,0.00960440996233696,0.0198757035526104
19,0.00940911029938796,0.00637862616416815,0.0152816373076015
20,0.0153269051189616,0.0108468932449242,0.021908554939924
21,0.0124131872294502,0.00781633380539735,0.0190973718407289
22,0.0119298843347004,0.00755106960178721,0.0169735517961655
23,0.0058772436078421,0.00357457655561762,0.0102887477824553
24,0.010287525226396,0.00606819324490288,0.0175837231113189
25,0.00781671842956843,0.00387459011746444,0.0130959161358518
26,0.000171577605290057,0.0000356966995957528,0.00114632903835357
27,0.00362787788878063,0.001362739933322,0.00732413373940457
28,0.00469117425528166,0.00229910849259957,0.00893835731005167
29,0.00158379778477344,0.000371335560420448,0.0089350901611488
30,0.00434183111022604,0.00172227107221846,0.00983429058138428
31,0.00274170325935437,0.000773393841507984,0.00716840272105108
32,0.00369519569029926,0.00145161166314989,0.00847191961951886
33,0.00106663791521428,0.000371997503482625,0.00752476470190151
34,0.00111180808866273,0.000142657096181518,0.00475899945256602
35,0.00101708278102702,0.000289847955616844,0.00600086397966299
36,0.0041630610515284,0.00118570243500792,0.0296432727469827
37,0.000424969929452444,0.0000719748381423626,0.00207431045209947
38,0.00239717397373275,0.000644709957692528,0.028401445868861
39,0.000587133774809625,0.0000953775236597948,0.00319455135890602
