"atraso","mean","lower","upper"
0,0.261339216991521,0.222414109441663,0.304789188970981
1,0.483829930245281,0.436975350522376,0.535264704182791
2,0.597197856207838,0.547287593696385,0.646127036124608
3,0.681636992059979,0.632437145868639,0.730998730025853
4,0.726101690630897,0.678892918227515,0.771061842706966
5,0.764959789652307,0.715408984129097,0.806746436757278
6,0.793963677914558,0.746102107463409,0.835406954434741
7,0.820848485094448,0.773698451428078,0.862471407768855
8,0.848888695670123,0.805773551430448,0.886535120242612
9,0.86894449277283,0.825606015468814,0.905574434740501
10,0.87586432353844,0.834408433206175,0.912166389031793
11,0.898502203900634,0.860916674063598,0.932081934239742
12,0.906139166604669,0.869233915597471,0.9394117981974
13,0.911794623238612,0.872985785872391,0.945880568417717
14,0.914691160012132,0.874454926174021,0.950038400051807
15,0.926603465665634,0.886417932173738,0.959028959303558
16,0.942588410728008,0.906256149164084,0.973031789333102
17,0.953488312722239,0.91775337844478,0.983207194506721
18,0.961129055028462,0.924817696127649,0.992098719533265
19,0.964834207516305,0.928797035616632,0.993884144812544
20,0.96484793417384,0.928797413344245,0.993971490693242
21,0.97097410968885,0.933205290258591,0.998699442725565
22,0.971537831352268,0.933225925215305,0.998719841992556
23,0.971913070246245,0.933228184066211,0.998729197994988
24,0.979101936361113,0.934794265533056,0.999789303326774
25,0.979116532231728,0.934831941427754,0.999789476569611
26,0.983608130747832,0.94004022940077,0.999837424175089
27,0.983615122256563,0.940040229524107,0.999841284604245
28,0.983682173759596,0.940283490875503,0.999841348078545
29,0.987842661056403,0.951616474971692,0.999872144066746
30,0.991540775602819,0.960978387111291,0.999999810617535
31,0.997614731158621,0.975161547160834,0.999999999980893
32,0.997614731264008,0.975161547162972,0.999999999981933
33,0.997614731612538,0.975161547683789,0.999999999986156
34,0.997614731742529,0.975161547798648,0.99999999999203
35,0.997614731748394,0.975161547799317,0.999999999999869
36,1,0.999999999999999,1
37,1,0.999999999999999,1
38,1,1,1
39,1,1,1
