"estimate","lower","upper","onset_date","n.reported"
39,39,39,2020-07-22,39
52,52,53,2020-07-23,52
50,50,52,2020-07-24,50
48,48,51,2020-07-25,48
39,39,42,2020-07-26,39
53,52,56,2020-07-27,52
41,40,45,2020-07-28,40
35,34,39,2020-07-29,34
50,49,54,2020-07-30,49
41,40,45,2020-07-31,40
44,43,48,2020-08-01,43
30,28,34,2020-08-02,28
46,44,50,2020-08-03,44
33,31,37,2020-08-04,31
39,37,44,2020-08-05,37
40,37,45,2020-08-06,37
49,46,54,2020-08-07,46
32,28,36,2020-08-08,28
35,32,40,2020-08-09,31
48,44,53,2020-08-10,43
34,30,40,2020-08-11,29
44,40,49,2020-08-12,38
32,28,37.0249999999996,2020-08-13,26
30,26,37,2020-08-14,24
38,33,45,2020-08-15,30
40,35,47,2020-08-16,31
35,30,43,2020-08-17,25
37,30,45,2020-08-18,25
38,31,47,2020-08-19,25
28,21,37,2020-08-20,14
30,22,40,2020-08-21,14
28,20,38,2020-08-22,11
23,14,35,2020-08-23,5
21,11,34,2020-08-24,2
20,9,34,2020-08-25,NA
24,13,39,2020-08-26,3
22,10,37,2020-08-27,NA
22,10,39,2020-08-28,NA
23,10,40,2020-08-29,NA
23,10,41,2020-08-30,NA
