1 11 21 31 41 51 61 71 81 91 101 111 121 131 141 151 161 171 181 191 201 211 221 231 241 251 261 271 281 291 301 311 321 331 341 351 361 371 381 391 401 411 421 431 441 451 461 471 481 491
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0149014441444705 0.077069695860514 0.0241379263384072 0.0240208741259252 0.0108392872731159 0.0127626083235911 0.00800004604707114 0.0246663979791724 0.0250363557140937 0.0279096632824761 0.0113770233497767 0.0200225996212964 0.0643540771546216 0.0219793753968476 0.0226376121343767 0.0191133032722153 0.047403370848964 0.0123220038354678 0.0265265535459698 0.0608857970435537 0.0721807472859826 0.0922540667771495 0.00584993001295545 0.0486218185931624 0.0128349134724858 0.0177557138936817 0.0287585853510881 0.0294350187387977 0.0324322557454022 0.0432499389144188 0.0195188688396376 0.0765943798118698 0.0249448943865047 0.02833321466138 0.0237581123180353 0.0393339258333854 0.0304615575359221 0.0215192089315369 0.0400165557427062 0.046447166738363 0.0112054032734739 0.0538812218787341 0.0210292510427559 0.040572066002887 0.0108484634077147 0.0104373502651034 0.0228994271952538 0.0158606105619322 0.0470019058274063 0.00922017837141166
0.0626215707219034 0.135733977562494 0.0909434554174831 0.0865154401299066 0.0654197654451614 0.0638116370083268 0.0467607059340394 0.0900501600432369 0.0768448268407574 0.0807040562052934 0.0611379619769441 0.084542387779772 0.133067775469053 0.0765576266968707 0.0773099049181543 0.0883456556512191 0.139498791960413 0.0637631219856877 0.0859833395786231 0.126613470352179 0.13136097497197 0.146912736316721 0.0421496841527967 0.102669627991105 0.0702621581307472 0.0845747476945332 0.0856166569415145 0.0794234175800936 0.0978092255494719 0.11719179637978 0.0832213821667197 0.140531256954536 0.079361982507138 0.0976011247296166 0.0809081831309192 0.0926902656932864 0.0988435459887226 0.0959263278118155 0.109372892705604 0.109316090063484 0.0707950044982897 0.135464920897056 0.082975278899016 0.0919302873777633 0.0540053914433404 0.064941048018496 0.0947648025198602 0.0662391797957692 0.105041312623074 0.0478431765513645
0.115079152721515 0.153756467021959 0.150259348811822 0.141639686126156 0.138828061232352 0.125819491474904 0.103219273154791 0.147180239010639 0.12000882917142 0.122040793353005 0.125091570326725 0.148205728954699 0.161109957618279 0.126135678869539 0.126140750458489 0.159212162373106 0.190995133181646 0.127554489289729 0.134984177995484 0.155202532315079 0.151710705284271 0.157406974652418 0.103361675504945 0.131414517507604 0.141482849846249 0.155569248776448 0.129872838480963 0.116928288409234 0.145847450971712 0.161804593512252 0.146886333890568 0.160582208849332 0.12521436694874 0.153542758882111 0.130915839795185 0.126092287692975 0.151478997616993 0.167596452345682 0.153605828700044 0.144669286876845 0.150821604486528 0.176082932608333 0.142006862242669 0.123190345760541 0.108997082569433 0.139714718590463 0.161222919342092 0.120401283698072 0.137082371919087 0.0999642888861738
0.145643342448688 0.14503714770126 0.171458530490156 0.16310576389446 0.180588365890349 0.161800236907761 0.145041403199753 0.167913458257882 0.139475057600003 0.139228031201372 0.16378682111485 0.174325690046288 0.155576761096217 0.149108584122644 0.14842276031058 0.186236140536298 0.18653622447094 0.164653621090259 0.153926994804858 0.152185332258807 0.145008477606281 0.143318857629931 0.152408956407846 0.136232139467745 0.179034269604383 0.184752516705214 0.146761123713563 0.132567909743995 0.159689090373463 0.166615049235365 0.173674694473767 0.150601247050129 0.145173468543583 0.170390264704119 0.152360401100511 0.135755800370115 0.166586328157488 0.190663777983529 0.161513567042002 0.149719847038838 0.192526458094731 0.172029862019277 0.166834135913805 0.132139787078726 0.145524990119881 0.182561157951231 0.183177424895835 0.150376386950103 0.142400221069917 0.137619515455598
0.149534992371755 0.123752742490404 0.159039143707589 0.154299618831727 0.177949777582514 0.163507746899842 0.157832204728561 0.156684542841854 0.137547026598645 0.135838933733771 0.166637845471863 0.163887459706398 0.132645763608416 0.146458245586812 0.145535782775162 0.170773302795997 0.150960919573651 0.165975801263422 0.146898011028111 0.1319713402929 0.12493924135783 0.11938210605282 0.168203973588126 0.125753599286129 0.17418892120326 0.171451014561339 0.140820219556105 0.130053450696337 0.147253081022886 0.145812912576678 0.163970013459239 0.126730430085026 0.141791880150329 0.155612881288704 0.147547766691959 0.128457831844789 0.152268760822495 0.170372054271116 0.144642931325234 0.135274385619031 0.183682419639168 0.14349253610657 0.158750779872435 0.125371997711771 0.153935563318481 0.179713814382742 0.165909896412885 0.15217102383761 0.130439964339356 0.149736098453711
0.134357220381273 0.0991064064090144 0.129280484562479 0.12879367162517 0.146773010466067 0.14164565482749 0.145820979295591 0.128640359499032 0.122201532737824 0.120000831119946 0.144275439043635 0.133553957789285 0.10452506558991 0.127856784014883 0.127075603020054 0.134046602293471 0.108416846228727 0.142840182369314 0.125181865103481 0.10587912519328 0.100813256543801 0.0940121099033056 0.154135869173836 0.107860432047469 0.143241305980812 0.135913201303909 0.12178336227572 0.116393840056909 0.12174722325894 0.115090990606064 0.134105762505441 0.0995807084085021 0.124185547283221 0.12554466701456 0.127118151862631 0.112003817944325 0.123738602006686 0.130491640820046 0.116986335889751 0.112145988803646 0.145408232567715 0.108270294177101 0.132068813243179 0.110055523751712 0.140321636981384 0.147548764000572 0.130043243268905 0.134647867646312 0.110334410340278 0.140167254791997
0.110068086212682 0.0759754903539926 0.0959179201329078 0.0985851981387112 0.107001180424531 0.110281343866389 0.120262737437421 0.0966645171020389 0.101010419653479 0.0989766703643442 0.111691403394328 0.0985794639520201 0.0780083762183561 0.102876319419983 0.102402410095352 0.0944749104024843 0.0716949835382097 0.110166989702139 0.09864242973921 0.0805083386045618 0.0777495131687906 0.0712236439944888 0.124129350315279 0.0879417081677126 0.104825807005016 0.0965985424892752 0.0980207222899644 0.0977666125477116 0.0933460165359435 0.0845893735467081 0.0993021268557554 0.0746370162377864 0.100868615823766 0.0929623464498224 0.101008154150326 0.0922947721195167 0.0927007592379131 0.0898256396169732 0.0881870483619389 0.0876106437974506 0.101124413988596 0.0762295728590006 0.100114784898058 0.091563928352388 0.115377937492425 0.106804919438968 0.0922222528878702 0.108569608556136 0.0883349894510175 0.118215623673494
0.0842660756478811 0.0564119354579657 0.0665587722387768 0.0708226144509978 0.0712517675348493 0.079395439684142 0.0912545893840967 0.0680734500845254 0.0791963958994046 0.0776339195410043 0.0796529671933889 0.0676724958646627 0.0559493251337738 0.0779755286394504 0.0778092703844913 0.0615297535817593 0.044631740472754 0.0784035489722299 0.0733973224757912 0.0588609559487521 0.058011860538688 0.0524543025962321 0.090918762511707 0.0690916522342352 0.0704231162817218 0.0633747796160328 0.0748523042527203 0.0783939181974867 0.0677243334643884 0.0590091875690207 0.0683636048940306 0.054042054912212 0.0775290537222496 0.0646448525912396 0.075643718777399 0.0729744294359091 0.0654328102336909 0.0571781894467611 0.0631389107770594 0.0655320419983397 0.0639501017807648 0.051019437936346 0.0708923128857502 0.0732466063728918 0.0879571818050121 0.0704866324837507 0.0607753079198801 0.0817772710171519 0.067933270737746 0.0923588104621027
0.0612586048389274 0.0408771863276233 0.0438841122360173 0.0484706271090957 0.0442715129166215 0.0538385042348118 0.0649686298866612 0.0456204542410018 0.0596366680991274 0.0585998442333365 0.0533495879688083 0.0439504570110201 0.0389286287084939 0.0564645668622604 0.0565262572562862 0.0377264810132172 0.0265317185585694 0.052471768160914 0.052272246415283 0.0417642005754417 0.0422062150436617 0.0378064714334215 0.0619326179389194 0.0527671976550845 0.0443157139692863 0.0391104653257394 0.0549091841292742 0.0606695226845537 0.0471056025599271 0.0395560204310717 0.044515239622795 0.0381119775595079 0.0571290519254741 0.042846964765548 0.0541415243127256 0.0559059739016882 0.0441316918664497 0.0342837435046339 0.0434611783510371 0.0474175297271479 0.0376061731394396 0.0328511673884034 0.0476523793174058 0.0568634524670863 0.0632856755250148 0.0433438016976143 0.037868405994173 0.0584718278385579 0.0506632930118723 0.0680577491866729
0.0427510409607993 0.0290566532498503 0.0277904095164488 0.0319284714188247 0.0260444312226086 0.0348238309021292 0.0439854044445455 0.0294008272956174 0.043500411511929 0.0429131825941472 0.0340057830916918 0.0273226041448537 0.0264456200406184 0.0394416286611556 0.0396355910228889 0.0220562369577624 0.0152086662252128 0.0334541744894384 0.0359629851923617 0.0289417594816404 0.0301021173394854 0.0267895107704437 0.0398387941293446 0.0394103933009272 0.0264841165578415 0.0229989019550542 0.0390232949485994 0.0456573194636109 0.0316921180970032 0.0256954092476389 0.0277405068463137 0.0263249416310348 0.0407195102529405 0.0273444007175081 0.0373922133373765 0.0417770635728493 0.0287159463058659 0.0196090816154351 0.0290022121710269 0.0334241912545737 0.0208816127378075 0.0205174293441089 0.0307417969136347 0.0431136181264925 0.0435030773447452 0.0252070215164202 0.0225748684275152 0.0401255835220154 0.0368796728430942 0.0478880260852946
0.0288654018117338 0.0203358647359795 0.0170339384202631 0.0203912490865294 0.0146587605623467 0.0216801313640206 0.0285914131096925 0.0183578918016299 0.0309234442460522 0.0306653407638073 0.0208243575826538 0.0163951909771442 0.0176212818392941 0.0267597897175923 0.027006974530021 0.0124076703663377 0.00846532472138656 0.0205083298645187 0.0240603462318664 0.0196767105564563 0.0211267442117987 0.0187237023469783 0.0244656251116006 0.0289081234304866 0.015180189702224 0.0130065670365962 0.0270316317236701 0.0335910834481623 0.0207559816959423 0.0162726967282946 0.016683469192118 0.017880407405386 0.0282528201682315 0.0169247010067393 0.0250892684790949 0.0305968472676134 0.0181506462550181 0.0107957380516951 0.0188739624726857 0.0230671214706378 0.0110690592022222 0.012502199310294 0.0191841035352277 0.0320696583889944 0.0288202048425163 0.0140124212770745 0.0129849701372746 0.0266356365294596 0.0263254249852362 0.0324602166624459
