"mean","lower","upper"
3.96336674484635,4.17519907757236,3.76825154882418
7.30357211774944,7.67543213291208,6.99750559805686
12.6788515766608,13.7887991680222,11.8185080941284
28.5822253213535,37.3687223284613,23.3564613737715
