"estimate","lower","upper","onset_date","n.reported"
103,103,103,2020-07-27,103
79,78,82,2020-07-28,78
69,67,74,2020-07-29,67
91,89,96,2020-07-30,89
79,77,84,2020-07-31,77
104,102,110,2020-08-01,102
70,67,75,2020-08-02,67
86,83,91,2020-08-03,83
74,71,79,2020-08-04,71
75,72,81,2020-08-05,72
80,76,86,2020-08-06,76
103,100,109,2020-08-07,99
76,73,83,2020-08-08,72
75,71,81,2020-08-09,70
102,98,108,2020-08-10,97
70,66,77,2020-08-11,65
94,90,101,2020-08-12,88
79,74,85,2020-08-13,72
67,62,75,2020-08-14,60
83,78,91,2020-08-15,75
81,75,88,2020-08-16,71
82,76,90,2020-08-17,72
88,81,96,2020-08-18,76
73,66,81,2020-08-19,60
87,79,96,2020-08-20,72
83,75,92,2020-08-21,66
76,68,86,2020-08-22,57
76,67,86,2020-08-23,55
73,64,85,2020-08-24,50
82,72,94,2020-08-25,55
76,65,88,2020-08-26,45
65,53,78,2020-08-27,30
75,62,90,2020-08-28,34
78,64,94,2020-08-29,30
89,73,107,2020-08-30,34
90,73,111,2020-08-31,27
87,68,110,2020-09-01,17
84,64,109,2020-09-02,8
89,67,116,2020-09-03,8
84,61,115,2020-09-04,NA
