"atraso","mean","lower","upper"
0,0.00151523315897049,0.00121423185307825,0.00182862254441436
1,0.0102422800234183,0.00908620796888452,0.0115160428409917
2,0.0191899765834648,0.017424559483507,0.0209667566327098
3,0.0275942694090753,0.02559793041715,0.0295424077749503
4,0.0344445949163566,0.0318158572238739,0.0369702786357172
5,0.0449899843921314,0.0419812181267264,0.0482659528529725
6,0.0575196310340882,0.0544784890207434,0.0604753141753691
7,0.0671996852850019,0.0634905388384938,0.0706614861121773
8,0.0753986785403303,0.0722678628435334,0.0789168038046498
9,0.0759767813098729,0.0723521190584015,0.0798354807776866
10,0.0705788278600426,0.0672116702323102,0.0742669844021141
11,0.0726351287719381,0.0691430897424339,0.076189152070519
12,0.0590852470504398,0.0559452294821829,0.0626168837363542
13,0.048720079062732,0.0458122294905292,0.0522805459239016
14,0.0461595139209139,0.043155581704243,0.0494352076606684
15,0.0399637119598895,0.0374705812300494,0.0427168574511296
16,0.0355848857186905,0.0327618538864974,0.0388646556632572
17,0.0269572849762527,0.0243228909995977,0.0294339565742394
18,0.0224391097004813,0.019978759494357,0.0252246884503924
19,0.0162293007133431,0.0141497378192674,0.0184447010431632
20,0.0134749400041404,0.0117239447465079,0.0150123623897934
21,0.0139808418095685,0.0122678585404496,0.0160208510713956
22,0.01142763154363,0.00977358174478185,0.0133675559069752
23,0.0114550612315259,0.00985735861980944,0.0132169289026952
24,0.00803486762982595,0.00634117362271135,0.0100178237794308
25,0.00942221835577454,0.00794632324035195,0.0115315663194018
26,0.00693552469187544,0.00565689411689219,0.0087293909839353
27,0.00749841530781178,0.00600012980045911,0.0092026809726646
28,0.00758549957018516,0.00560769289454432,0.00993376579410448
29,0.00530975206583781,0.00392656392543936,0.00710642199845742
30,0.0050672293594501,0.00394219853831505,0.00612909950499186
31,0.00533446597445466,0.0040972540453171,0.00728846654295136
32,0.00329832361652808,0.00255233774299538,0.00456443544022803
33,0.00475857647765041,0.00296110192003842,0.00622825071549777
34,0.00521847020565426,0.00333322405586185,0.00757962400118463
35,0.00558032083267255,0.0037743148114632,0.00820631007389842
36,0.00588838625312381,0.00381493178024109,0.0080538715900601
37,0.00648130997512095,0.00473720287735749,0.010214322240021
38,0.00285881520642676,0.00210782232131644,0.00644496238380638
39,0.00594657261718536,0.00360469507783843,0.00917372147560618
