"estimate","lower","upper","onset_date","n.reported"
737,737,737,2020-07-27,737
618,617,621,2020-07-28,617
552,549,557,2020-07-29,549
602,598,608,2020-07-30,597
617,611,624,2020-07-31,608
866,858,876,2020-08-01,851
602,595,611,2020-08-02,588
641,634,651,2020-08-03,626
558,550,569,2020-08-04,542
572,564,583,2020-08-05,554
569,559,581,2020-08-06,548
598,588,611,2020-08-07,573
557,546,570,2020-08-08,529
509,498,521,2020-08-09,479
753,740,769,2020-08-10,708
495,483,509,2020-08-11,459
535,522,550,2020-08-12,493
542,528,558,2020-08-13,494
580,565,598,2020-08-14,524
520,504,538,2020-08-15,462
474,459,492,2020-08-16,415
502,485,522,2020-08-17,433
457,439,477,2020-08-18,384
479,458.975,501,2020-08-19,391
571,547,598,2020-08-20,454
450,427,476,2020-08-21,337
413,388,440,2020-08-22,291
406,378,437,2020-08-23,265
451,419,487,2020-08-24,271
434,397,474,2020-08-25,223
440,399,486,2020-08-26,195
393,347,443,2020-08-27,136
463,407,528,2020-08-28,137
394,335,462,2020-08-29,81
347,282,420,2020-08-30,46
358,286,449,2020-08-31,39
324,244,420,2020-09-01,19
294,203,411,2020-09-02,3
327,213,500.025,2020-09-03,5
347,207,586,2020-09-04,3
