"estimate","lower","upper","onset_date","n.reported"
40,40,40,2020-07-22,40
52,52,54,2020-07-23,52
50,50,53,2020-07-24,50
49,48,51,2020-07-25,48
40,39,42,2020-07-26,39
54,53,57,2020-07-27,53
41,40,44,2020-07-28,40
35,34,39,2020-07-29,34
50,49,54,2020-07-30,49
43,42,47,2020-07-31,42
44,43,48,2020-08-01,43
31,29,34,2020-08-02,29
46,44,50,2020-08-03,44
33,31,37,2020-08-04,31
39,37,43,2020-08-05,37
40,37,44,2020-08-06,37
49,46,54,2020-08-07,46
31,28,36,2020-08-08,28
35,32,40,2020-08-09,31
47,44,53,2020-08-10,43
34,30,39,2020-08-11,29
43,39,49,2020-08-12,38
32,27,37,2020-08-13,26
30,26,36,2020-08-14,24
38,33,44,2020-08-15,30
40,34.9750000000002,47,2020-08-16,31
36,30,44,2020-08-17,26
36,30,44,2020-08-18,25
38,31,47,2020-08-19,25
28,21,37,2020-08-20,14
31,23,40,2020-08-21,15
28,19,38,2020-08-22,11
23,13,34,2020-08-23,5
21,11,33,2020-08-24,2
20,9,33,2020-08-25,NA
24,12,38,2020-08-26,3
21,9,36,2020-08-27,NA
22,9,37,2020-08-28,NA
22,9,39,2020-08-29,NA
23,9,40,2020-08-30,NA
