"atraso","mean","lower","upper"
0,0.251630386420575,0.240976142448202,0.263970217114448
1,0.215946721943052,0.204791573340552,0.226949036601516
2,0.109734500504809,0.102718270347097,0.117193470910173
3,0.0803597949122459,0.0735737761597783,0.0873001856996744
4,0.0546748093288811,0.0476963499708034,0.0610655796316648
5,0.0445299002173296,0.0396845884375979,0.0494874768917346
6,0.0336947708014921,0.0282436606957046,0.0390610155127115
7,0.0287535934947601,0.0249915649559023,0.0338145880000511
8,0.0220389286712211,0.0164048710765964,0.0265022487957873
9,0.0200953649623398,0.0157823709463923,0.0245646842031416
10,0.0167607082960779,0.0137623155697954,0.0203294012657116
11,0.0148689895709185,0.0119083273419503,0.0181413596608572
12,0.010985870819778,0.00828055722741402,0.0149754396964392
13,0.0140328805557254,0.0110956397370834,0.0176817539147096
14,0.0117932076491934,0.00896295951123702,0.0159944110012372
15,0.00620300637989793,0.0044170484219107,0.00900262584503893
16,0.0110731080489527,0.00825551044815977,0.0143547170644616
17,0.00644698557262351,0.00416337079242918,0.00948096659887695
18,0.00827289947336467,0.00622416991592016,0.0118486824468136
19,0.00716781816813031,0.00531952487982028,0.00997678056686924
20,0.00552604020578905,0.00393713025448125,0.00749964641790596
21,0.00692462438794744,0.00473530084366649,0.00980242767598634
22,0.00511937675550357,0.00290352130137981,0.00838342616986133
23,0.00273409733091199,0.0015718813356405,0.0039273620826535
24,0.00284971766317106,0.000415703667702165,0.00665341863981545
25,0.00216490969035509,0.000228945684457968,0.00484511463666718
26,6.70928597105826e-05,2.44278535162615e-06,0.00158432753235968
27,0.00151487251609619,0.000888184304712556,0.00250181347103908
28,2.91972362135619e-05,9.3179479144899e-07,0.000696099041537802
29,3.8165929961285e-06,9.94139439975833e-07,1.70280362573685e-05
30,8.02210079415872e-08,7.79362883987494e-09,5.04808190835526e-07
31,6.22363614745952e-10,3.44722697706309e-10,1.59680777577564e-09
32,8.98970358157718e-09,1.24091823201955e-09,5.55056024213512e-08
33,5.0990546225114e-11,1.48139970112623e-11,1.84300450673091e-10
34,2.36292108838886e-12,3.7945816397269e-13,1.71838095320761e-11
35,2.19073603283471e-11,6.0167838479002e-12,6.83151272176634e-11
36,4.15290003778159e-12,3.63068911306368e-13,4.09791007462729e-11
37,2.49557620079228e-14,9.47132626219571e-15,5.95939744883734e-14
38,1.13104828971192e-18,7.87286025383331e-20,7.22432802146961e-18
39,2.52464821512034e-17,6.90426211629815e-18,1.48303393345084e-16
