"atraso","mean","lower","upper"
0,0.00101399515747972,0.000173415307527784,0.0035175527835813
1,0.0108203610514628,0.00638637465946016,0.019228971614592
2,0.0211672568439945,0.0141043273675551,0.0313457055722304
3,0.027210002707403,0.0195045235134401,0.0372378671132674
4,0.0378076318978258,0.0285924967163556,0.0490683471218916
5,0.0586075967599833,0.0458351884859225,0.074820329789582
6,0.0558245183185395,0.0430590377448411,0.070411675613442
7,0.0721461548799289,0.0566902147031621,0.0894052731159422
8,0.0890411121395875,0.0724150833429216,0.108072954678294
9,0.0801808719670351,0.0642871078373884,0.0981588107964497
10,0.0724936002243562,0.0573853697628688,0.091332237115724
11,0.0652575639112283,0.05172649963275,0.0817166310077912
12,0.0663398822124923,0.0511584676091737,0.0852295281747053
13,0.0410731599860803,0.0291959039759462,0.055017127404101
14,0.0364655917165596,0.0248561298389283,0.0501737994936216
15,0.0350453807842944,0.0243218906071253,0.0489659899689912
16,0.0347419280699959,0.0240691907473295,0.0486203628434536
17,0.0198507846363583,0.0103244245157691,0.0317841922614604
18,0.0117821697558521,0.0073609014331819,0.0197798436264178
19,0.0109556747721944,0.00503003866430072,0.0195774049559339
20,0.0176694082649794,0.0091763461316524,0.0304744998158143
21,0.0124964948824701,0.00536145441106724,0.0229867927268332
22,0.0108009428100744,0.00393536571018065,0.0228629960396519
23,0.00805450076500498,0.00375000122917801,0.0171011165793644
24,0.0108300242375749,0.00453390249941964,0.0228739037717155
25,0.0137138944035757,0.00612543546094384,0.0300081603091321
26,0.000792141345838635,0.0000879348730119737,0.00366227905125595
27,0.00673237418593907,0.0022940900160458,0.0180639184106203
28,0.00640425377074881,0.00217051414583131,0.0161428207120535
29,0.00768103922979508,0.00379755974027352,0.0142267831942518
30,0.0000515247364034829,0.00000261964532883221,0.00344311387807879
31,0.000638519355113764,0.0000973895777676692,0.00212507196401568
32,0.000801014964781048,0.0000578275947301678,0.00785366604987357
33,0.00129228234129804,0.0000704822562409638,0.0138434740717285
34,0.00641043931150839,0.00121490889864891,0.0190602992594624
35,0.0108423865866672,0.0037097000461805,0.0306405226723899
36,0.000192955936574151,0.0000352178372438681,0.00432768429220687
37,0.00505429057266899,0.000650290796329787,0.024074768143305
38,0.000980904032840203,0.0000932845863298747,0.0154962644880116
39,0.000127873234042036,0.0000111843318499758,0.00435706917832303
