"mean","lower","upper"
3.87736881566531,4.10947573112061,3.63417282028787
7.2395079714019,7.51486799696448,6.93867560834613
12.0893692638701,12.9562031696605,11.459406161369
23.6264165779836,24.818708431224,21.8864930046666
