"atraso","mean","lower","upper"
0,0.0089855215033383,0.00811814371211859,0.0100627364360434
1,0.0435969768667757,0.0414398544809741,0.0457458671272443
2,0.0542418591371548,0.0519862962230921,0.0566537586701984
3,0.0703688419350403,0.0675514785565227,0.0731979797269946
4,0.0839478400249406,0.0805782518731566,0.0876205820024244
5,0.0764211700677766,0.0733630660445143,0.0794514923122541
6,0.0696680447810373,0.0672312235589813,0.0723020492369155
7,0.0699288352004681,0.0669074567267896,0.0727284718123991
8,0.0714843988831944,0.0682520135662198,0.0745653342822225
9,0.0558807898097109,0.053183186275294,0.0588917599083533
10,0.0498096303698218,0.0474237463658987,0.0522969152397202
11,0.0490566192420945,0.0467779897900774,0.0513369126728545
12,0.037636770437182,0.0352024333238682,0.0397904433127894
13,0.0322422514879326,0.0303265713892023,0.0341343533284314
14,0.0290032625792629,0.0271493451620827,0.031224079994499
15,0.0276842306786083,0.0257715294647614,0.0296882779360568
16,0.021382597367095,0.0191827357590608,0.023232094787544
17,0.0165272370702453,0.0151839326505299,0.0180195593358907
18,0.0143074963827566,0.0128750227628556,0.015508272922807
19,0.0117224710676815,0.0105821175818278,0.0129487650582383
20,0.010788399350746,0.00977962131976554,0.0120178215613825
21,0.0111044638652935,0.00967042907622069,0.0127857464102665
22,0.0082353105797232,0.00736027570411607,0.00947464163559557
23,0.00760640294306315,0.00668632515496592,0.00851652371439354
24,0.00681591884349924,0.00568023269624148,0.00789305767682946
25,0.00526263074930421,0.00423820986679312,0.0066023883377708
26,0.00563632678200528,0.00483498724972785,0.00649212943873528
27,0.00542266163171801,0.00471023719448887,0.00618998989470518
28,0.00571263243191209,0.00478651044668937,0.00713120961978993
29,0.00413600715818339,0.00311663180237814,0.0051869511514129
30,0.0039547370569951,0.00313320354617565,0.00476230201646421
31,0.00298388386913172,0.00238110592994514,0.00384771572271614
32,0.00402390388117307,0.00329174128907271,0.00545310802420078
33,0.00200698711141009,0.00163125556129049,0.00235867203821517
34,0.00333804371854892,0.00270829168929112,0.00425586074788409
35,0.00324610916809086,0.0023522448323953,0.00421180215197423
36,0.0025600562762696,0.0015204327518646,0.00580175739281263
37,0.00370910103804768,0.00228613036782566,0.00702124182061267
38,0.00181480293770968,0.000747374142084907,0.00500127565146931
39,0.00550728699877592,0.00298911899677598,0.016273120655197
