"estimate","lower","upper","onset_date","n.reported"
183,183,183,2020-07-28,183
190,190,190,2020-07-29,190
152,152,152,2020-07-30,152
165,165,165,2020-07-31,165
162,162,162,2020-08-01,162
156,156,156,2020-08-02,156
174,174,174,2020-08-03,174
163,163,163,2020-08-04,163
179,179,179,2020-08-05,179
171,171,171,2020-08-06,171
170,170,170,2020-08-07,170
166,166,166,2020-08-08,166
152,152,153,2020-08-09,152
167,167,168,2020-08-10,167
139,139,141,2020-08-11,139
168,167,171,2020-08-12,167
153,151,156,2020-08-13,151
157,155,161,2020-08-14,155
177,174,181,2020-08-15,174
156,153,161,2020-08-16,152
146,143,151,2020-08-17,142
146,141,151,2020-08-18,140
134,129,140,2020-08-19,127
129,125,136,2020-08-20,122
122,116,129,2020-08-21,113
154,148,161,2020-08-22,143
145,138,153,2020-08-23,132
153,146,162,2020-08-24,139
162,155,171,2020-08-25,146
135,127,145,2020-08-26,117
139,130,148,2020-08-27,119
131,122,142,2020-08-28,109
125,116,137,2020-08-29,100
159,148,171,2020-08-30,128
152,140,166,2020-08-31,115
143,130,157,2020-09-01,101
135,121,151,2020-09-02,87
139,124,157,2020-09-03,83
104,86,125,2020-09-04,40
91,64,119,2020-09-05,8
