"estimate","lower","upper","onset_date","n.reported"
833,833,833,2020-07-27,833
720,718,725,2020-07-28,718
618,615,625,2020-07-29,614
664,660,672,2020-07-30,658
678,672,689,2020-07-31,669
945,936,962,2020-08-01,929
708,699,723,2020-08-02,693
779,769,796,2020-08-03,762
598,589,613,2020-08-04,582
638,628,655,2020-08-05,619
703,691,721.025,2020-08-06,678
723,710,742,2020-08-07,694
690,677,710,2020-08-08,659
627,614,646,2020-08-09,594
957,940,983,2020-08-10,904
637,623,657,2020-08-11,596
686,670,707,2020-08-12,638
700,684,723,2020-08-13,646
691,673,713,2020-08-14,631
711,693,734,2020-08-15,643
600,582,621,2020-08-16,534
668,648,691,2020-08-17,589
591,572,614,2020-08-18,511
594,573,618,2020-08-19,503
782,756,811,2020-08-20,650
655,629,683,2020-08-21,522
632,605,663,2020-08-22,486
597,569,628,2020-08-23,438
644,612,680,2020-08-24,450
689,652,730,2020-08-25,448
687,646,732,2020-08-26,411
687,641,736,2020-08-27,371
754,701,812,2020-08-28,358
736,676,802.025,2020-08-29,290
827,753,907,2020-08-30,276
818,734,912,2020-08-31,205
895,788,1013,2020-09-01,155
888,756,1035,2020-09-02,88
939,754,1164,2020-09-03,46
981,715.975,1364.025,2020-09-04,10
