"estimate","lower","upper","onset_date","n.reported"
437,437,437,2020-07-27,437
350,349,355,2020-07-28,349
312,310,316,2020-07-29,310
363,361,369,2020-07-30,361
355,351,362,2020-07-31,350
471,466,479,2020-08-01,464
353,348,361,2020-08-02,346
382,377,390,2020-08-03,374
307,301,315,2020-08-04,298
315,309,323,2020-08-05,305
340,333,349,2020-08-06,327
346,338,355,2020-08-07,331
310,302,319.025,2020-08-08,294
298,290,308,2020-08-09,280
431,420,443,2020-08-10,405
302,292,312,2020-08-11,279
301,291,312,2020-08-12,276
324,314,337,2020-08-13,295
332,321,346,2020-08-14,299
300,288,314,2020-08-15,266
271,259,285,2020-08-16,236
293,280,308,2020-08-17,253
245,232,260,2020-08-18,204
281,267,298.025,2020-08-19,231
317,301,336,2020-08-20,253
269,251,288,2020-08-21,202
236,218,256,2020-08-22,166
227,207,249,2020-08-23,147
253,231,279,2020-08-24,154
232,206,261,2020-08-25,118
248,219,281,2020-08-26,111
238,206,275,2020-08-27,84
266,227,310,2020-08-28,79
253,211,302,2020-08-29,55
225,179,279,2020-08-30,30
225,175,288,2020-08-31,23
214,156,286,2020-09-01,12
202,137,288,2020-09-02,2
214,137,323,2020-09-03,2
227,137,366,2020-09-04,3
