"atraso","mean","lower","upper"
0,0.00783066115731165,0.00701106751017725,0.00892506307821937
1,0.0405628076343492,0.038324890132713,0.0428866400884082
2,0.0527096075219523,0.0498258723696963,0.0553722446573484
3,0.0685181637251503,0.0653018298793708,0.0715578503623969
4,0.0839362228321841,0.0806884092913188,0.0874162958323429
5,0.0757447471031251,0.0720816779831613,0.0792644429005658
6,0.0683252545751552,0.0651145116966128,0.0723815677304219
7,0.0734903508434304,0.0700153159038446,0.0776728848099301
8,0.0707725050346923,0.066995394224717,0.0746121168662774
9,0.0558214186578455,0.0523210273742454,0.0588831710623186
10,0.050171333911644,0.0470052194203475,0.0538320923534971
11,0.050412164700137,0.047099905562817,0.0535848981715815
12,0.0375981054882321,0.0351211407551964,0.0401563836292954
13,0.0319438404690824,0.0291648779369129,0.0345304501599837
14,0.0303100920307266,0.0278849420033377,0.0330331299027316
15,0.0280999623276467,0.0258499159772932,0.0304593866917363
16,0.0223737525776139,0.0202455337846213,0.0244981565600797
17,0.0162887673060386,0.0143137063206542,0.0185596696880171
18,0.0141416521943122,0.0119221902325984,0.015867686888122
19,0.0121905388704248,0.010061948616042,0.014534445618602
20,0.0108405939448839,0.00951211315791769,0.0125980151669799
21,0.0104862003076394,0.00914125864651163,0.0122277442260771
22,0.00841667930878086,0.00729871421205508,0.00983003297162263
23,0.00764803499124993,0.00654654675829201,0.00921869283292071
24,0.00706469064713808,0.00571146117699652,0.00819835208626707
25,0.00514769777041026,0.00421218956457649,0.0066866341357146
26,0.00649022126604353,0.00551770845930066,0.00770025966082023
27,0.00524606002702706,0.0042669544645671,0.00657131908491215
28,0.00531898013267313,0.00391658682304277,0.0068269464476879
29,0.00421371251856825,0.00342603477499342,0.00522834347673468
30,0.0055051937908189,0.00437088155422492,0.00727976006710554
31,0.00348244525085434,0.00242301891269899,0.00480068453623663
32,0.00469907604086094,0.00364256555158212,0.00649456466238761
33,0.00144325628993315,0.000703268360068202,0.00331107286393327
34,0.00272759290545143,0.00167815273086588,0.00534841656726652
35,0.00394372891382294,0.0024313099559552,0.00719628409031649
36,0.00377207053115308,0.00239783516998981,0.0075470619824266
37,0.00244795529290227,0.000855226077637792,0.00525429494832975
38,0.00344004626537215,0.00111211161766691,0.00676558198103388
39,0.00361918515844353,0.00174010925555312,0.00558439209795264
