"estimate","lower","upper","onset_date","n.reported"
142,142,142,2020-07-28,142
148,148,148,2020-07-29,148
112,112,112,2020-07-30,112
126,126,126,2020-07-31,126
126,126,126,2020-08-01,126
113,113,113,2020-08-02,113
132,132,132,2020-08-03,132
120,120,120,2020-08-04,120
138,138,138,2020-08-05,138
126,126,127,2020-08-06,126
122,122,125,2020-08-07,122
130,130,133,2020-08-08,130
103,103,106,2020-08-09,103
125,125,128,2020-08-10,125
108,108,111,2020-08-11,108
124,123,127,2020-08-12,123
118,117,122,2020-08-13,117
117,115,120,2020-08-14,115
115,113,119,2020-08-15,113
123,120,127,2020-08-16,120
107,104,111,2020-08-17,104
103,100,108,2020-08-18,100
91,88,95,2020-08-19,87
95,92,100,2020-08-20,91
83,79,88,2020-08-21,78
101,97,107,2020-08-22,95
94,89,100,2020-08-23,87
114,109,121,2020-08-24,106
110,105,117,2020-08-25,101
88,82,95,2020-08-26,78
93,87,100,2020-08-27,82
94,87,102,2020-08-28,81
84,77,93,2020-08-29,70
111,103,121,2020-08-30,94
85,77,95,2020-08-31,66
83,74,94,2020-09-01,61
83,73,94,2020-09-02,57
92,80,105,2020-09-03,60
68,55,84,2020-09-04,30
57,38,76,2020-09-05,4
