"atraso","mean","lower","upper"
0,0.00784551061094493,0.00701106751779826,0.00892506308619716
1,0.0484254695407345,0.0459913424144977,0.0508293525805368
2,0.101152158667913,0.0974939284861789,0.104620646054176
3,0.169688975327729,0.164828329480032,0.174482937426238
4,0.253644121173416,0.247758627323703,0.260250418965916
5,0.329413054986746,0.322283343179403,0.336288956578997
6,0.39776189697772,0.389562753301562,0.405611656129345
7,0.471278102122829,0.461660349741869,0.479546820945739
8,0.5420758817783,0.531995890654831,0.551510677685488
9,0.59792377752664,0.585665317955551,0.607320398731307
10,0.648122140784425,0.634276082887788,0.65791149713953
11,0.69856129641623,0.682511029669409,0.708271232023494
12,0.7361813113177,0.719405573237736,0.746342927172613
13,0.768154337352301,0.751215137406518,0.778390562920078
14,0.798494465800792,0.781497251095882,0.808661833247609
15,0.826619566446272,0.808878189745359,0.838067714745939
16,0.849018535289876,0.830910017490074,0.859474573617849
17,0.865337092968287,0.845753707519575,0.875655719229459
18,0.879518992321506,0.861300673914304,0.890485219148944
19,0.891754990580386,0.872193909108751,0.903802366604891
20,0.902623922882205,0.882616394436165,0.914386759122993
21,0.913145190754546,0.894136374403868,0.924463584241085
22,0.921586191718882,0.902446647227542,0.932792588459507
23,0.929263840318274,0.909993633518565,0.94084627754471
24,0.936360058528729,0.917483281711714,0.947936589130058
25,0.941543536222905,0.922109783421914,0.952451497824406
26,0.948058099351679,0.928584668214577,0.95881687108715
27,0.953335413131877,0.933385346470734,0.963648673932844
28,0.958716146079228,0.939759307922441,0.969748803551752
29,0.962957133385394,0.944156533873078,0.973427522189688
30,0.968510533107846,0.951055487327755,0.978217636484454
31,0.972054586388066,0.955567037063003,0.981332819709695
32,0.976814562012879,0.960503141057181,0.985640852817894
33,0.978420603733784,0.963760455095247,0.986559695712306
34,0.981340328107418,0.968824948459464,0.988719332167093
35,0.985572844093948,0.975842474992661,0.991700995264191
36,0.989569699532356,0.982974783032607,0.994629101136667
37,0.992346468305155,0.988106436866639,0.995531766491589
38,0.996221877746006,0.994415607716856,0.998259890744447
39,1,1,1
