"atraso","mean","lower","upper"
0,0.229411359795327,0.220607902137906,0.239610278011014
1,0.197037053338982,0.188243257940585,0.206876942745832
2,0.107744171703228,0.10179993518135,0.114494671535637
3,0.0835772660805389,0.07744899756837,0.0900534725210613
4,0.0599660428939797,0.0547803350729719,0.0665319616814381
5,0.0494153767276649,0.0445445593299945,0.055127369393105
6,0.0397462890832047,0.0358245542763714,0.0448639935042192
7,0.0327998960331915,0.0269908254782155,0.0385105768423483
8,0.0250184199015905,0.0223585930974485,0.0286150930206824
9,0.0221120774265608,0.0188888685478906,0.0254361112065585
10,0.0194605952030878,0.016096956432973,0.0228712547732322
11,0.0178889003603021,0.0153813237746857,0.0211204797688302
12,0.0135158608742772,0.0105655200051015,0.0176176911616313
13,0.0130289671003464,0.0102803271602741,0.0171970617516394
14,0.0132787400338138,0.0110959257555583,0.0155297714878378
15,0.00770515229540402,0.0059367823592637,0.00977429314718047
16,0.0109837451941307,0.0086802853748441,0.013888533985145
17,0.00687527695098947,0.00485987298983338,0.00878297136932521
18,0.00933505377837387,0.00632221438919218,0.012864238122684
19,0.00727048674210123,0.00596182117109961,0.00921081068616916
20,0.00542669293942987,0.00382459530943692,0.00786923323278225
21,0.00637080277922172,0.00418722659970205,0.00946712978508882
22,0.0044856094875103,0.00304847376277608,0.0072500946331451
23,0.0034135485245469,0.00235495438184465,0.00600455143492114
24,0.00176031738517184,0.0000754043955021462,0.00734411217162547
25,0.00326233854071515,0.00221184810041591,0.00461137655777404
26,0.00111134409966938,0.000056983788174919,0.00560759969624219
27,0.00329059527765538,0.00156763325114459,0.00504749736750809
28,0.000032856375077688,0.000000491208307498222,0.00105825840106859
29,0.000000114800698161182,0.0000000650146893804721,0.000000191297576586038
30,0.0000051577707823755,0.000000784637066454838,0.0000247026698279597
31,0.0000000142416398119023,0.00000000437169205558441,0.000000111799324009898
32,0.0000000166197396948841,0.00000000841105818437419,0.000000027226233171704
33,0.00000000435283245303688,0.000000000273225791429506,0.0000000231619948392824
34,0.000000000012326989525112,0.00000000000125417542812031,0.0000000000515729230340079
35,0.000000000000187462408133081,0.0000000000000428364079233705,0.00000000000049580127624623
36,0.000000000000230284987953423,0.0000000000000402164120964168,0.00000000000101994344757619
37,3.96649618030411e-18,2.35538121495984e-18,6.86493361518318e-18
38,1.82554262095213e-16,2.65980084452323e-17,7.36585117996792e-16
39,7.04644208064809e-19,2.78146410168909e-19,2.15535085198667e-18
