"mean","lower","upper"
3.88004507399826,4.09340545904912,3.67884943823536
7.13267360762969,7.42605506788278,6.83321959679169
12.0331390275144,12.8259346464771,11.343337013692
23.9507545282682,27.4598193542426,21.7190138002448
