"estimate","lower","upper","onset_date","n.reported"
643,643,643,2020-07-27,643
550,545,557,2020-07-28,544
472,468,483,2020-07-29,466
522,516,534,2020-07-30,512
525,518,537,2020-07-31,513
726,717,745,2020-08-01,708
546,538,562,2020-08-02,530
610,601,628,2020-08-03,591
456,448,471.025,2020-08-04,439
505,496,522,2020-08-05,485
518,508,535,2020-08-06,494
556,545,574,2020-08-07,528
552,541,571,2020-08-08,522
474,462,491,2020-08-09,444
741,727,763,2020-08-10,694
495,482,512,2020-08-11,458
545,531,564,2020-08-12,502
547,532,565,2020-08-13,499
546,531,566,2020-08-14,494
555,539,576,2020-08-15,497
479,463,499,2020-08-16,422
530,513,552,2020-08-17,463
458,441,478,2020-08-18,391
467,449,489,2020-08-19,391
618,595,644,2020-08-20,508
496,473,522,2020-08-21,390
488,464,516,2020-08-22,371
469,444,498,2020-08-23,341
484,456,515,2020-08-24,333
537,504.975,574,2020-08-25,345
541,505,582,2020-08-26,320
536,496,581,2020-08-27,286
563,517,614,2020-08-28,263
549,498,607,2020-08-29,212
607,545,677,2020-08-30,198
622,551,703,2020-08-31,151
727,629,834,2020-09-01,127
706,592,837,2020-09-02,68
732,577.975,918,2020-09-03,34
783,553.975,1110,2020-09-04,9
