"atraso","mean","lower","upper"
0,0.258478177552064,0.241381192724967,0.276520396052964
1,0.231168118751384,0.214673649660077,0.247576392139135
2,0.116624298123253,0.105708698171048,0.128896087068365
3,0.0801443641244468,0.0695459488376691,0.0903838149230969
4,0.0535846687129749,0.0459221830899787,0.0612328996873063
5,0.0388626578900295,0.0323334007440388,0.0470317872394385
6,0.030984167145721,0.0243352398698002,0.0380742243621784
7,0.02697109613622,0.0203210040070903,0.033916241955166
8,0.018995414719354,0.0140005396369229,0.0254998942887735
9,0.023584600110851,0.0182454225682823,0.0298567920240822
10,0.00924962028351622,0.00608111258674822,0.0135490769697724
11,0.0164593927020765,0.0121373493664147,0.0222384631430703
12,0.0104988945640022,0.00618033120730626,0.0151149533111545
13,0.00945426191460151,0.0065175926891988,0.0142372862895011
14,0.0101428240138282,0.00682584287121748,0.0157272926922849
15,0.00819524770758481,0.005117964822438,0.0122079652297687
16,0.0106624732145661,0.00668682926147334,0.0162432962617446
17,0.00520073191490877,0.00264633553218785,0.00834548864947102
18,0.00748016373990902,0.00435193896102503,0.0121521735481609
19,0.00618436785861899,0.00353857914451736,0.0101070685279752
20,0.000815395509207164,0.00000755477623046442,0.00451840573323568
21,0.0025417170329196,0.000592581950384205,0.00682425437872141
22,0.00309907641352796,0.00114190552210833,0.00797563017357058
23,0.00343334279561281,0.00167170369338335,0.00679632617823711
24,0.00352056201528372,0.00170055317808081,0.00778971705618946
25,0.00269677421023358,0.00119997943634058,0.0075206200150038
26,0.0000604820446794185,0.00000440907503466698,0.00124688941663469
27,0.000000152918930655213,0.00000000826400331850262,0.0000044272162642713
28,0.000000029507730898218,0.00000000220589018454654,0.000000358668179894225
29,0.0000125462703075153,0.00000120484278060289,0.000081269159250617
30,0.000469672504919815,0.00000091017483193348,0.0123234800994878
31,0.00000307282958657289,0.0000000123917216024148,0.00199239891392319
32,0.0000000396491344609489,0.00000000858766320583745,0.000000119525569428831
33,0.000000000311134539341702,0.000000000131096934681994,0.000000000759616967268743
34,0.00000000000274044157117442,0.00000000000016351286067654,0.0000000000930685569948237
35,0.00000000000002157034779561,9.78549717927392e-15,0.0000000000000456416534152189
36,0.0000000000000128785853595373,2.50137144046815e-15,0.0000000000000926942296764879
37,2.70122233209983e-16,2.5077173458529e-17,1.07185633362599e-15
38,3.54073581044796e-20,2.62536663647255e-21,4.63305076261068e-19
39,1.81073380890292e-18,6.11859289480624e-19,5.06633213567664e-18
