"estimate","lower","upper","onset_date","n.reported"
143,143,143,2020-07-28,143
143,143,143,2020-07-29,143
111,111,111,2020-07-30,111
135,135,135,2020-07-31,135
129,129,129,2020-08-01,129
118,118,118,2020-08-02,118
143,143,143,2020-08-03,143
129,129,129,2020-08-04,129
139,139,139,2020-08-05,139
139,139,139,2020-08-06,139
135,135,135,2020-08-07,135
120,120,122,2020-08-08,120
117,117,119,2020-08-09,117
124,124,127,2020-08-10,124
108,108,112,2020-08-11,108
134,133,138,2020-08-12,133
112,111,116,2020-08-13,111
128,126,132,2020-08-14,126
136,133,140,2020-08-15,133
123,120,128,2020-08-16,120
111,108,116,2020-08-17,108
112,109,118,2020-08-18,108
99,95,105,2020-08-19,94
101,97,106,2020-08-20,95
90,85,96,2020-08-21,83
115,110,122,2020-08-22,107
119,113,126,2020-08-23,109
121,115,129,2020-08-24,110
123,116,131,2020-08-25,110
100,93,109,2020-08-26,86
104,97,113,2020-08-27,89
106,98,116,2020-08-28,88
98,90,108,2020-08-29,78
127,118,139,2020-08-30,103
117,107,130,2020-08-31,89
108,97,121,2020-09-01,77
96,84,109,2020-09-02,60
101,88,116,2020-09-03,59
81,65,99,2020-09-04,32
69,48,92,2020-09-05,5
