"estimate","lower","upper","onset_date","n.reported"
96,96,96,2020-07-27,96
72,72,73,2020-07-28,72
63,63,65,2020-07-29,63
83,83,86,2020-07-30,83
66,65,68,2020-07-31,65
96,95,99,2020-08-01,95
67,66,70,2020-08-02,66
78,77,81,2020-08-03,77
69,68,73,2020-08-04,68
66,65,70,2020-08-05,65
69,67,73,2020-08-06,67
96,94,100,2020-08-07,94
67,65,72,2020-08-08,65
65,62,69,2020-08-09,62
92,89,96,2020-08-10,89
66,63,71,2020-08-11,63
89,86,94,2020-08-12,85
72,69,77,2020-08-13,68
60,56,66,2020-08-14,55
70,66,76,2020-08-15,64
74,69,81,2020-08-16,67
72,67,78,2020-08-17,64
75,69,82,2020-08-18,66
67,61,74,2020-08-19,57
75,68,83,2020-08-20,63
72,65,81,2020-08-21,59
60,53,69,2020-08-22,45
69,61,78,2020-08-23,52
66,58,76.0249999999996,2020-08-24,47
77,67,87,2020-08-25,53
68,58,80,2020-08-26,42
56,45,68,2020-08-27,26
68,55,81,2020-08-28,32
69,56,85,2020-08-29,27
81,66,99,2020-08-30,32
82,66,104,2020-08-31,26
79,61,105,2020-09-01,16
77,57,104,2020-09-02,8
81,60,113,2020-09-03,8
77,54,113,2020-09-04,NA
