"estimate","lower","upper","onset_date","n.reported"
36,36,36,2020-07-22,36
49,49,52,2020-07-23,49
46,46,49,2020-07-24,46
47,46,50,2020-07-25,46
40,39,43,2020-07-26,39
50,49,53,2020-07-27,49
36,35,40,2020-07-28,35
36,34,39,2020-07-29,34
48,46,52,2020-07-30,46
37,35,40,2020-07-31,35
43,41,47,2020-08-01,41
30,28,34,2020-08-02,28
41,39,46,2020-08-03,39
32,29,36,2020-08-04,29
37,34,41,2020-08-05,34
34,31,39,2020-08-06,31
47,43,51,2020-08-07,43
29,25,33,2020-08-08,25
31,28,36,2020-08-09,27
45,41,50,2020-08-10,40
33,29,39,2020-08-11,28
41,36,46,2020-08-12,35
31,27,37,2020-08-13,25
28,24,35,2020-08-14,22
31,27,38,2020-08-15,24
40,34,47,2020-08-16,31
33,27,40,2020-08-17,23
31,25,39,2020-08-18,20
37,30,45,2020-08-19,24
26,19,35,2020-08-20,13
29,21,38,2020-08-21,14
27,18,37,2020-08-22,11
21,12,33,2020-08-23,5
19,9,32,2020-08-24,2
17,6,31,2020-08-25,NA
20,8,35,2020-08-26,2
18,6,34,2020-08-27,NA
18,5,35,2020-08-28,NA
19,5,36,2020-08-29,NA
19,5,37,2020-08-30,NA
