date,observed,estimate,upper,lower,type
2020-03-16,1,1,1,1,covid
2020-03-17,2,2,2,2,covid
2020-03-18,2,2,2,2,covid
2020-03-19,2,2,2,2,covid
2020-03-20,2,2,2,2,covid
2020-03-21,3,3,3,3,covid
2020-03-22,6,6,6,6,covid
2020-03-23,7,7,7,7,covid
2020-03-24,7,7,7,7,covid
2020-03-25,9,9,9,9,covid
2020-03-26,12,12,12,12,covid
2020-03-27,16,16,16,16,covid
2020-03-28,22,22,22,22,covid
2020-03-29,30,30,30,30,covid
2020-03-30,36,36,36,36,covid
2020-03-31,38,38,38,38,covid
2020-04-01,40,40,40,40,covid
2020-04-02,49,49,49,49,covid
2020-04-03,53,53,53,53,covid
2020-04-04,49,49,49,49,covid
2020-04-05,43,43,43,43,covid
2020-04-06,45,45,45,45,covid
2020-04-07,45,45,45,45,covid
2020-04-08,51,51,51,51,covid
2020-04-09,54,54,54,54,covid
2020-04-10,53,53,53,53,covid
2020-04-11,52,52,52,52,covid
2020-04-12,54,54,59,54,covid
2020-04-13,54,54,61,54,covid
2020-04-14,51,51,61,51,covid
2020-04-15,52,52,68,52,covid
2020-04-16,49,49,70,49,covid
2020-04-17,51,51,73,51,covid
2020-04-18,57,57,84,57,covid
2020-04-19,58,58,89,58,covid
2020-04-20,56,56,88,56,covid
2020-04-21,53,53,88,53,covid
2020-04-22,57,57,98,57,covid
2020-04-23,61,61,105,61,covid
2020-04-24,63,63,112,63,covid
2020-04-25,67,67,122,67,covid
2020-04-26,67,67,130,67,covid
2020-04-27,70,70,140,70,covid
2020-04-28,73,73,150,73,covid
2020-04-29,79,79,164,79,covid
2020-04-30,84,84,175,84,covid
2020-05-01,82,82,177,82,covid
2020-05-02,89,89,196,89,covid
2020-05-03,87,87,202,87,covid
2020-05-04,90,90,213,90,covid
2020-05-05,90,91,216,90,covid
2020-05-06,87,89,226,87,covid
2020-05-07,93,95,247,93,covid
2020-05-08,96,101,260,96,covid
2020-05-09,96,102,267,96,covid
2020-05-10,102,110,289,102,covid
2020-05-11,101,116,312,101,covid
2020-05-12,101,118,337,101,covid
2020-05-13,106,123,362,106,covid
2020-05-14,105,126,389,105,covid
2020-05-15,101,129,406,101,covid
2020-05-16,91,125,421,91,covid
2020-03-16,72,72,72,72,srag
2020-03-17,79,79,79,79,srag
2020-03-18,83,83,83,83,srag
2020-03-19,87,87,87,87,srag
2020-03-20,90,90,90,90,srag
2020-03-21,99,99,99,99,srag
2020-03-22,105,105,105,105,srag
2020-03-23,123,123,123,123,srag
2020-03-24,137,137,137,137,srag
2020-03-25,149,149,149,149,srag
2020-03-26,169,169,169,169,srag
2020-03-27,165,165,165,165,srag
2020-03-28,164,164,164,164,srag
2020-03-29,179,179,179,179,srag
2020-03-30,189,189,189,189,srag
2020-03-31,200,200,200,200,srag
2020-04-01,199,199,199,199,srag
2020-04-02,213,213,213,213,srag
2020-04-03,224,224,224,224,srag
2020-04-04,222,222,222,222,srag
2020-04-05,221,221,221,221,srag
2020-04-06,230,230,230,230,srag
2020-04-07,237,237,237,237,srag
2020-04-08,240,240,240,240,srag
2020-04-09,245,245,245,245,srag
2020-04-10,247,247,247,247,srag
2020-04-11,244,244,244,244,srag
2020-04-12,249,249,249,249,srag
2020-04-13,246,246,246,246,srag
2020-04-14,239,239,239,239,srag
2020-04-15,245,245,246,245,srag
2020-04-16,244,244,246,244,srag
2020-04-17,242,242,245,242,srag
2020-04-18,239,239,244,239,srag
2020-04-19,248,248,257,248,srag
2020-04-20,254,254,266,254,srag
2020-04-21,258,258,276,258,srag
2020-04-22,280,280,298,280,srag
2020-04-23,286,286,307,286,srag
2020-04-24,292,292,322,292,srag
2020-04-25,290,290,324,290,srag
2020-04-26,298,298,339,298,srag
2020-04-27,313,313,356,313,srag
2020-04-28,322,322,376,322,srag
2020-04-29,338,338,399,338,srag
2020-04-30,340,340,403,340,srag
2020-05-01,349,349,416,349,srag
2020-05-02,365,365,436,365,srag
2020-05-03,366,366,448,366,srag
2020-05-04,380,380,465,380,srag
2020-05-05,394,394,484,394,srag
2020-05-06,404,404,502,404,srag
2020-05-07,415,415,530,415,srag
2020-05-08,414,414,535,414,srag
2020-05-09,412,414,541,412,srag
2020-05-10,426,429,569,426,srag
2020-05-11,436,441,592,436,srag
2020-05-12,448,455,618,448,srag
2020-05-13,464,475,654,464,srag
2020-05-14,461,478,673,461,srag
2020-05-15,483,506,716,483,srag
2020-05-16,486,517,744,486,srag
2020-05-17,507,544,793,508,srag
2020-05-18,538,587,854,539,srag
2020-05-19,552,617,918,554,srag
2020-05-20,548,640,959,552,srag
