"estimate","lower","upper","onset_date","n.reported"
321,321,321,2020-07-28,321
328,328,328,2020-07-29,328
301,301,301,2020-07-30,301
281,281,281,2020-07-31,281
300,300,300,2020-08-01,300
291,291,291,2020-08-02,291
304,304,304,2020-08-03,304
293,293,293,2020-08-04,293
315,315,315,2020-08-05,315
310,310,310,2020-08-06,310
312,312,314,2020-08-07,312
296,296,299,2020-08-08,296
261,261,266,2020-08-09,261
285,284,289,2020-08-10,284
239,237,244,2020-08-11,237
300,297,306,2020-08-12,297
265,261,271,2020-08-13,261
277,273,284,2020-08-14,272
278,273,285,2020-08-15,271
280,275,288,2020-08-16,272
269,262,277,2020-08-17,259
236,229,244,2020-08-18,225
247,240,256,2020-08-19,234
235,228,244,2020-08-20,221
224,216,234,2020-08-21,208
254,245,265,2020-08-22,235
244,235,255,2020-08-23,222
252,242,264,2020-08-24,227
264,253,276,2020-08-25,235
254,243,267,2020-08-26,222
260,248,274,2020-08-27,224
224,212,239,2020-08-28,185
232,219,248,2020-08-29,186
286,270,304,2020-08-30,228
278,261,298,2020-08-31,211
257,238,277,2020-09-01,180
235,215,256,2020-09-02,149
236,214,260,2020-09-03,136
193,168,222,2020-09-04,81
160,123,200,2020-09-05,20
