"estimate","lower","upper","onset_date","n.reported"
42,42,42,2020-07-22,42
53,53,55,2020-07-23,53
52,52,55,2020-07-24,52
51,50,54,2020-07-25,50
42,41,45,2020-07-26,41
56,55,60,2020-07-27,55
42,40,46,2020-07-28,40
36,34,40,2020-07-29,34
52,50,56,2020-07-30,50
45,43,49,2020-07-31,43
49,47,53,2020-08-01,47
32,30,37,2020-08-02,30
51,48,55,2020-08-03,48
34,31,38,2020-08-04,31
40,37,44,2020-08-05,37
41,38,46,2020-08-06,38
50,47,55,2020-08-07,46
33,30,38,2020-08-08,29
35,32,41,2020-08-09,31
49,45,55,2020-08-10,44
36,31,42,2020-08-11,30
44,40,50,2020-08-12,38
34,30,41,2020-08-13,28
32,27,39,2020-08-14,25
39,34,47,2020-08-15,31
41,35,49,2020-08-16,31
37,31,45,2020-08-17,26
37,30,46,2020-08-18,25
40,33,49,2020-08-19,26
29,21,38,2020-08-20,14
32,24,42,2020-08-21,16
28,20,39,2020-08-22,11
23,14,35,2020-08-23,5
21,11,33,2020-08-24,2
20,9,33,2020-08-25,NA
24,12,39,2020-08-26,3
21,10,37,2020-08-27,NA
22,9,39,2020-08-28,NA
23,9,40,2020-08-29,NA
23,9,41,2020-08-30,NA
