"estimate","lower","upper","onset_date","n.reported"
16,16,16,2020-07-28,16
17,17,17,2020-07-29,17
7,7,7,2020-07-30,7
16,16,16,2020-07-31,16
18,18,19,2020-08-01,18
19,19,20,2020-08-02,19
13,13,14,2020-08-03,13
12,12,13,2020-08-04,12
14,14,15,2020-08-05,14
14,14,15,2020-08-06,14
19,19,21,2020-08-07,19
12,12,14,2020-08-08,12
9,9,11,2020-08-09,9
18,18,20,2020-08-10,18
13,13,15,2020-08-11,13
12,12,14,2020-08-12,12
18,18,20,2020-08-13,18
15,15,17,2020-08-14,15
13,13,15,2020-08-15,13
10,10,12,2020-08-16,10
16,16,18,2020-08-17,16
14,14,16,2020-08-18,14
8,8,10,2020-08-19,8
14,14,16,2020-08-20,14
10,10,13,2020-08-21,10
11,10,13,2020-08-22,10
14,13,16,2020-08-23,13
9,8,11,2020-08-24,8
11,10,13,2020-08-25,10
10,9,13,2020-08-26,9
9,8,12,2020-08-27,8
8,7,11,2020-08-28,7
8,7,12,2020-08-29,7
9,7,12,2020-08-30,7
12,10,15,2020-08-31,10
7,5,11,2020-09-01,5
10,7,14,2020-09-02,7
9,6,14,2020-09-03,6
5,2,10,2020-09-04,1
6,1,12,2020-09-05,NA
