"estimate","lower","upper","onset_date","n.reported"
109,109,109,2020-07-27,109
79,79,81,2020-07-28,79
67,67,71,2020-07-29,67
92,92,96,2020-07-30,92
82,81,86,2020-07-31,81
109,108,113,2020-08-01,108
72,71,77,2020-08-02,71
91,90,96,2020-08-03,90
74,72,79,2020-08-04,72
75,73,80,2020-08-05,73
79,77,85,2020-08-06,77
102,99,107,2020-08-07,99
76,73,82,2020-08-08,73
73,70,79,2020-08-09,70
101.5,98,107,2020-08-10,98
71,67,77,2020-08-11,67
94,90,100,2020-08-12,89
80,76,86,2020-08-13,75
67,62,73,2020-08-14,61
84,79,91,2020-08-15,77
80,75,88,2020-08-16,72
82,76,90,2020-08-17,73
88,82,96,2020-08-18,78
74,67,82,2020-08-19,62
89,82,98,2020-08-20,75
84,76,93,2020-08-21,68
76,68,86,2020-08-22,58
75,66,85,2020-08-23,55
72,63,83,2020-08-24,50
82,72,94,2020-08-25,56
76,65,88,2020-08-26,46
65,53,78,2020-08-27,31
75,62,90,2020-08-28,35
78,64,94,2020-08-29,31
89,73,107,2020-08-30,34
91,73,113,2020-08-31,28
88,68,113,2020-09-01,17
86,64,115,2020-09-02,9
90,67,123,2020-09-03,8
86,62,123,2020-09-04,NA
