"dt_sin_pri","n.casos"
2019-12-29,9
2019-12-30,19
2019-12-31,15
2020-01-01,23
2020-01-02,19
2020-01-03,17
2020-01-04,13
2020-01-05,15
2020-01-06,20
2020-01-07,16
2020-01-08,20
2020-01-09,9
2020-01-10,17
2020-01-11,13
2020-01-12,9
2020-01-13,11
2020-01-14,14
2020-01-15,18
2020-01-16,10
2020-01-17,14
2020-01-18,9
2020-01-19,15
2020-01-20,12
2020-01-21,10
2020-01-22,13
2020-01-23,17
2020-01-24,18
2020-01-25,17
2020-01-26,14
2020-01-27,15
2020-01-28,15
2020-01-29,5
2020-01-30,16
2020-01-31,12
2020-02-01,18
2020-02-02,10
2020-02-03,20
2020-02-04,15
2020-02-05,17
2020-02-06,15
2020-02-07,16
2020-02-08,22
2020-02-09,21
2020-02-10,31
2020-02-11,16
2020-02-12,24
2020-02-13,19
2020-02-14,27
2020-02-15,26
2020-02-16,33
2020-02-17,42
2020-02-18,32
2020-02-19,25
2020-02-20,40
2020-02-21,33
2020-02-22,38
2020-02-23,37
2020-02-24,40
2020-02-25,47
2020-02-26,35
2020-02-27,40
2020-02-28,46
2020-02-29,49
2020-03-01,100
2020-03-02,81
2020-03-03,91
2020-03-04,71
2020-03-05,82
2020-03-06,110
2020-03-07,117
2020-03-08,143
2020-03-09,203
2020-03-10,271
2020-03-11,250
2020-03-12,328
2020-03-13,383
2020-03-14,452
2020-03-15,579
2020-03-16,689
2020-03-17,669
2020-03-18,746
2020-03-19,786
2020-03-20,1099
2020-03-21,861
2020-03-22,861
2020-03-23,1105
2020-03-24,954
2020-03-25,925
2020-03-26,968
2020-03-27,899
2020-03-28,862
2020-03-29,793
2020-03-30,883
2020-03-31,809
2020-04-01,1145
2020-04-02,881
2020-04-03,882
2020-04-04,862
2020-04-05,827
2020-04-06,893
2020-04-07,808
2020-04-08,868
2020-04-09,867
2020-04-10,1158
2020-04-11,838
2020-04-12,925
2020-04-13,1012
2020-04-14,999
2020-04-15,1157
2020-04-16,1004
2020-04-17,1111
2020-04-18,1168
2020-04-19,1098
2020-04-20,1672
2020-04-21,1089
2020-04-22,1207
2020-04-23,1210
2020-04-24,1268
2020-04-25,1348
2020-04-26,1158
2020-04-27,1350
2020-04-28,1230
2020-04-29,1026
2020-04-30,1380
2020-05-01,1959
2020-05-02,1282
2020-05-03,1317
2020-05-04,1463
2020-05-05,1453
2020-05-06,1265
2020-05-07,1354
2020-05-08,1388
2020-05-09,1329
2020-05-10,1901
2020-05-11,1492
2020-05-12,1464
2020-05-13,1406
2020-05-14,1420
2020-05-15,1731
2020-05-16,1460
2020-05-17,1403
2020-05-18,1608
2020-05-19,1320
2020-05-20,1897
2020-05-21,1324
2020-05-22,1406
2020-05-23,1227
2020-05-24,1259
2020-05-25,1647
2020-05-26,1333
2020-05-27,1262
2020-05-28,1403
2020-05-29,1303
2020-05-30,1433
2020-05-31,1341
2020-06-01,2302
2020-06-02,1472
2020-06-03,1393
2020-06-04,1412
2020-06-05,1522
2020-06-06,1448
2020-06-07,1384
2020-06-08,1572
2020-06-09,1407
2020-06-10,1808
2020-06-11,1305
2020-06-12,1418
2020-06-13,1273
2020-06-14,1283
2020-06-15,1571
2020-06-16,1298
2020-06-17,1323
2020-06-18,1397
2020-06-19,1386
2020-06-20,1815
2020-06-21,1233
2020-06-22,1440
2020-06-23,1260
2020-06-24,1231
2020-06-25,1466
2020-06-26,1457
2020-06-27,1245
2020-06-28,1344
2020-06-29,1305
2020-06-30,1436
2020-07-01,2181
2020-07-02,1552
2020-07-03,1603
2020-07-04,1481
2020-07-05,1536
2020-07-06,1682
2020-07-07,1550
2020-07-08,1425
2020-07-09,1423
2020-07-10,1994
2020-07-11,1366
2020-07-12,1379
2020-07-13,1544
2020-07-14,1362
2020-07-15,1536
2020-07-16,1424
2020-07-17,1491
2020-07-18,1288
2020-07-19,1265
2020-07-20,1869
2020-07-21,1265
2020-07-22,1283
2020-07-23,1245
2020-07-24,1254
2020-07-25,1416
2020-07-26,1263
2020-07-27,1428
2020-07-28,1271
2020-07-29,1080
2020-07-30,1117
2020-07-31,1181
2020-08-01,1689
2020-08-02,1183
2020-08-03,1285
2020-08-04,1085
2020-08-05,1140
2020-08-06,1173
2020-08-07,1229
2020-08-08,1155
2020-08-09,1047
2020-08-10,1590
2020-08-11,1017
2020-08-12,1099
2020-08-13,1057
2020-08-14,1116
2020-08-15,1117
2020-08-16,918
2020-08-17,1003
2020-08-18,955
2020-08-19,891
2020-08-20,1147
2020-08-21,892
2020-08-22,851
2020-08-23,818
2020-08-24,859
2020-08-25,827
2020-08-26,747
2020-08-27,668
2020-08-28,665
2020-08-29,551
2020-08-30,494
2020-08-31,408
2020-09-01,350
2020-09-02,199
2020-09-03,130
2020-09-04,83
2020-09-05,47
2020-09-06,17
2020-09-07,4
