"mean","lower","upper"
6.42838464953032,6.77815762168775,6.09575122578397
9.49813081176648,10.0901644633596,9.03687069330462
14.0729142048541,15.6778753603933,13.2468969844168
27.7430016929819,35.8417592284927,23.4602660404522
