"mean","lower","upper"
3.93476651621676,4.13930117237805,3.73890896876556
7.22140188663855,7.57800474981527,6.90148013561677
12.3961620361714,13.4057743518253,11.5210719593667
26.2658498854202,30.743175370762,21.993871303211
