"estimate","lower","upper","onset_date","n.reported"
103,103,103,2020-07-27,103
78,78,80,2020-07-28,78
67,67,69,2020-07-29,67
90,89,93,2020-07-30,89
78,77,82,2020-07-31,77
104,102,108,2020-08-01,102
69,67,73,2020-08-02,67
85,83,89,2020-08-03,83
73,71,78,2020-08-04,71
75,72,79,2020-08-05,72
79,76,84,2020-08-06,76
102,99,107,2020-08-07,99
76,72,81,2020-08-08,72
74,70,79,2020-08-09,70
101,98,107,2020-08-10,97
70,66,75,2020-08-11,65
93,89,100,2020-08-12,88
78,73,84,2020-08-13,72
66,62,73,2020-08-14,60
83,78,90,2020-08-15,75
80,74,87,2020-08-16,71
82,76,89,2020-08-17,72
87,81,95,2020-08-18,76
72,66,80,2020-08-19,60
86,79,95,2020-08-20,72
82,74,92,2020-08-21,66
75,67,85,2020-08-22,57
75,66,85,2020-08-23,55
72,63,83,2020-08-24,50
81,71,93,2020-08-25,55
75,64,87,2020-08-26,45
64,52,78,2020-08-27,30
75,62,90,2020-08-28,35
77,62,94,2020-08-29,30
89,73,108,2020-08-30,34
91,72,114,2020-08-31,27
89,68,116,2020-09-01,17
86,65,120,2020-09-02,9
90,67,129,2020-09-03,8
86,62,129,2020-09-04,NA
