"atraso","mean","lower","upper"
0,0.00687111287523606,0.0041593036750828,0.0103394718514792
1,0.0455131060965532,0.039149832638707,0.0531832410304178
2,0.0517745398808256,0.0443370921916513,0.0604731510069441
3,0.0658971088736695,0.0569790312997484,0.0753164300442039
4,0.0846640888506409,0.0755016616132645,0.0950156772658715
5,0.0834282506241615,0.0726011342014111,0.093206865468929
6,0.069565362253097,0.0602377870774369,0.0801799559234738
7,0.0756161168793582,0.0654691753978216,0.0854427855008532
8,0.0691016875366335,0.0599106760088541,0.0788000658749861
9,0.0547475867983136,0.0469751605644337,0.0644677757506655
10,0.0452664370890505,0.0366430259966852,0.0534840768714809
11,0.0505353114852095,0.0432970842264369,0.0597094094196886
12,0.0347414538706439,0.02742343310539,0.0422086123283164
13,0.0250643506463148,0.0190987350158888,0.0316876971396697
14,0.0293899675646495,0.0235519211725653,0.0372705586099107
15,0.0273554170200093,0.0212665727792388,0.0346992896048059
16,0.0220017440094052,0.0164437285863686,0.0290813076583132
17,0.016194593298775,0.0114268643787067,0.023338097516574
18,0.0150128409050437,0.0103142607175704,0.0203830467982688
19,0.00903238769503306,0.00502992669449914,0.0146527596998142
20,0.0152617784928779,0.0102324539681163,0.0215155520079966
21,0.0126577013709323,0.0074730599098043,0.0197731700342644
22,0.0119060212310498,0.00840978906714587,0.018025399858575
23,0.00492814715818618,0.001932289581392,0.00956026346975264
24,0.00877884370390949,0.00520271410927634,0.0140329542376934
25,0.00644853383209037,0.00349603416238676,0.0119712176608216
26,0.00123631680561314,0.000349678675631683,0.00479168921493414
27,0.00240439143414057,0.00106218363036464,0.00695245225414934
28,0.00554110050942057,0.00233971570028716,0.0158623753029173
29,0.00133439518480336,0.000328906068682201,0.00309179101413929
30,0.00406827055222546,0.00178469310509248,0.0087025042185427
31,0.00313687077364828,0.00140594935143735,0.00656241986877285
32,0.00563276558876561,0.00335303781758156,0.0111016773138075
33,0.000745732481567619,0.0000464058389533967,0.00525708925428171
34,0.0022596959709999,0.000923310740420798,0.00734737577618423
35,0.00238169340837686,0.000749479148982702,0.00495618385341602
36,0.00682647340830528,0.00259208056149555,0.0121601683736881
37,0.0034402267703292,0.000300328034632872,0.022935431117448
38,0.00158589171427748,0.000551074582633491,0.0058118719697177
39,0.00308995468604738,0.000754936128831207,0.0165773015134005
