"atraso","mean","lower","upper"
0,0.26328184833852,0.223411935416521,0.30521997840011
1,0.226209928780378,0.186504641408083,0.269657909849157
2,0.112836568089806,0.0863120005139389,0.147174798061453
3,0.0866255837125241,0.0599589529565585,0.115687450393416
4,0.0426343182949214,0.0265818661726141,0.0660769006204203
5,0.0379948728991522,0.0221389617045137,0.0583745764683217
6,0.0274866595268238,0.0149577487717277,0.0486303430825613
7,0.0266794187920352,0.0141597016817581,0.0462725940443796
8,0.0285678233618339,0.0149533664043226,0.0496104252460717
9,0.0198419719781704,0.00976272866682727,0.0368957054337517
10,0.0059052558365522,0.00110450839886825,0.0162955946133888
11,0.0205159690642255,0.00948035981600649,0.0396989363089434
12,0.0070530586733933,0.0010211373342105,0.0223786669111043
13,0.00372729406961249,0.00104428744982236,0.0132311422378813
14,0.00113480072078558,0.0000299216252827921,0.00916825511905833
15,0.013160573454092,0.00541501485400327,0.0301973933333686
16,0.0131479239807183,0.0043312202518194,0.0315619391582588
17,0.00914370094898775,0.00270348110925089,0.0243329439498614
18,0.00668054559748317,0.00217352363644462,0.019549188643879
19,0.00217409691553554,0.000394248562175127,0.011128740172411
20,0.00000746648088773725,0.000000114658928223516,0.00144655593261184
21,0.00346345875165652,0.000479508941738309,0.0154168229471056
22,0.000047244543676791,0.00000372252196506042,0.00821439157339839
23,0.00000642105776655393,0.000000614606463329792,0.0000725557776440066
24,0.0026164287482936,0.000393934892785592,0.0158788478316169
25,0.000000340753727244266,0.00000000447924891169334,0.00000883962566346701
26,0.00115574414333883,0.0000198214222006525,0.0180790569121872
27,0.000133199054972591,0.000000319270467361605,0.00468194963385236
28,0.000000000119877482613678,0.00000000000367297707458554,0.0000000681819613879381
29,0.000895428848221507,0.0000033723664140588,0.0222354808096077
30,0.00000713386519871169,0.0000000974343699137594,0.00331341709992708
31,0.000000131077588839979,0.000000000139172273300231,0.0000226077946193275
32,0.000000000973759752327948,0.000000000113310773669495,0.000000014249292641528
33,8.41507653895502e-16,3.40242853371949e-18,0.00000000000193401931705216
34,0.0000000000174217878259129,0.000000000000218391346374534,0.00000000102048465916508
35,6.96380847093104e-17,1.37148567004767e-18,3.43799926160699e-15
36,0.000000138785407880243,0.0000000000209287843566711,0.0218932799072929
37,6.01290872906528e-21,6.58429899826612e-22,7.08611271495874e-20
38,5.73725644464091e-18,2.07826223930031e-19,1.0910539917226e-16
39,2.51204735746923e-18,2.57536751900493e-20,6.44991393356563e-17
