"estimate","lower","upper","onset_date","n.reported"
148,148,148,2020-04-06,148
180,179,183,2020-04-07,179
169,165,174,2020-04-08,165
194,189,201,2020-04-09,186
234,226,243,2020-04-10,219
206,198,216,2020-04-11,190
240,230,251,2020-04-12,218
271,260,283,2020-04-13,242
250,238,264,2020-04-14,218
296,282,312,2020-04-15,254
266,252,281,2020-04-16,223
265,250,281,2020-04-17,218
336,318,356,2020-04-18,274
261,244,280,2020-04-19,204
441,418,468,2020-04-20,346
301,281,324,2020-04-21,225
335,313,359,2020-04-22,247
319,297,345,2020-04-23,228
304,282,329,2020-04-24,210
332,306,360,2020-04-25,224
326,300,355.025,2020-04-26,210
383,354,416,2020-04-27,242
358,329,392,2020-04-28,219
252,225,282,2020-04-29,138
416,381,456,2020-04-30,230
565,521,616,2020-05-01,301
408,369,453,2020-05-02,196
373,334,418,2020-05-03,167
396,353,444,2020-05-04,166
384,338,435,2020-05-05,144
345,299,398,2020-05-06,110
369,316,429,2020-05-07,100
455,390,532,2020-05-08,110
425,355,508,2020-05-09,74
577,485,691,2020-05-10,93
484,388,600,2020-05-11,43
600,471,758,2020-05-12,43
630,463.975,847.025,2020-05-13,23
678,449,1023,2020-05-14,11
682,392,1187,2020-05-15,1
