"estimate","lower","upper","onset_date","n.reported"
20,20,20,2020-04-07,20
22,22,22,2020-04-08,22
24,24,24,2020-04-09,24
32,32,32,2020-04-10,32
27,27,27,2020-04-11,27
34,34,34,2020-04-12,34
34,34,34,2020-04-13,34
29,29,29,2020-04-14,29
39,39,39,2020-04-15,39
41,41,41,2020-04-16,41
31,31,33,2020-04-17,31
52,52,56,2020-04-18,52
50,48,54,2020-04-19,48
60,57,66,2020-04-20,57
49,45,55,2020-04-21,44
63,58,69,2020-04-22,57
60,55,68,2020-04-23,53
73,66,81,2020-04-24,63
61,54,70,2020-04-25,50
66,58,75,2020-04-26,53
63,55,73,2020-04-27,48
78,69,89,2020-04-28,60
78,69,90,2020-04-29,58
81,71,93,2020-04-30,58
65,54,78,2020-05-01,40
73,62,87,2020-05-02,45
74,62,89,2020-05-03,42
74,61,90,2020-05-04,38
74,60,91,2020-05-05,34
88,73,107,2020-05-06,43
78,62,98,2020-05-07,31
76,59,96,2020-05-08,26
75,58,97,2020-05-09,23
76,59,99,2020-05-10,21
76,57,100,2020-05-11,18
85,65,111,2020-05-12,24
75,55,101,2020-05-13,16
62,41,88,2020-05-14,7
58,36,86,2020-05-15,4
57,32,89,2020-05-16,1
